,Texto
75,"xxbcet AVISO DE LICITAÇÃO xxecet
xxbcet EDITAL DO PREGÃO ELETRÔNICO No 65/2010. xxecet
O Pregoeiro da Real Sociedade Espanhola de Beneficência RSEB torna público para o conhe-
-
cimento de quem possa interessar que a partir das 08h00min horas do dia 31/08/2010, estará
recebendo, por meio eletrônico, no site www.licitacoes-e.com.br, propostas relativas ao Pre-
gão Eletrônico no 065/2010, No da Licitação 323912, cujo objeto é Registro de Preço do tipo
menor preço por item para Aquisição de Medicamentos - destinado a atender as necessidades
do HRSM Hospital Regional de Santa Maria, sendo que a abertura da sessão ocorrerá às
-
09h00min (horário de Brasilia/DF) do dia 13/09/2010. Os interessados poderão solicitar o
referido edital, no e-mail: licitacao(Drealhrsm.com.br ou através do site www-licitacoes-e.com.br.
Brasília/DF, 26 de agosto de 2010. Luis Alexandre G Medeiros Pregoeiro Designado.
-
xxeob

xxbob
xxbcet EDITAL DO PREGÃO ELETRÔNICO No 66/2010. xxecet
O Pregoeiro da Real Sociedade Espanhola de Beneficência RSEB torna público para o conhe-
-
cimento de quem possa interessar que a partir das 08h00min horas do dia 01/09/2010, estará
recebendo, por meio eletrônico, no site www.licitacoes-e.com.br, propostas relativas ao Pre-
gão Eletrônico no 066/2010, No da Licitação 323977, cujo objeto é Pregão do tipo menor preço
por Lote para Contratação de empresa especializada para fornecimento de Nutrição e Alimen-
tação Hospitalar para pacientes, acompanhantes e funcionários - destinado a atender as neces-
sidades do HRSM Hospital Regional de Santa Maria, sendo que a abertura ocorrerá às
-
09h00min (horário de Brasilia/DF) do dia 15/09/2010. Os interessados poderão solicitar o
referido edital, no e-mail: licitacao(Drealhrsm.com.br ou através do site www-licitacoes-e.com.br.
Brasília/DF, 26 de agosto de 2010. Luis Alexandre G Medeiros Pregoeiro Designado.
-
xxeob

xxbob
xxbcet EDITAL DO PREGÃO ELETRÔNICO No 67/2010. xxecet
O Pregoeiro da Real Sociedade Espanhola de Beneficência RSEB torna público para o conhe-
-
cimento de quem possa interessar que a partir das 08h00min horas do dia 02/09/2010, estará
recebendo, por meio eletrônico, no site www.licitacoes-e.com.br, propostas relativas ao Pre-
gão Eletrônico no 067/2010, No da Licitação 324284, cujo objeto é Registro de Preço do tipo
menor preço por item para Aquisição de Fios Cirúrgicos destinados a atender as necessidades
-
do HRSM Hospital Regional de Santa Maria, sendo que a abertura da sessão ocorrerá às
-
13h30min (horário de Brasília/DF) do dia 16/09/2010. Os interessados poderão solicitar o
referido edital, no e-mail: licitacao(Drealhrsm.com.br ou através do site www-licitacoes-e.com.br.
Brasília/DF, 26 de agosto de 2010. Luis Alexandre G Medeiros Pregoeiro Designado.
-
xxeob

xxbob
xxbcet EDITAL DO PREGÃO ELETRÔNICO No 62/2010. xxecet
O Pregoeiro da Real Sociedade Espanhola de Beneficência RSEB torna público para o conhe-
-
cimento de quem possa interessar que a partir das 08h00min horas do dia 02/09/2010, estará
reabrindo e recebendo, por meio eletrônico, no site www.licitacoes-e.com.br, propostas relati-
vas ao Pregão Eletrônico no 062/2010, No da Licitação 324003, cujo objeto é Pregão do tipo
menor preço por Lote para Contratação de empresa para fornecimento de nutrição parenteral
UTI neonatal e pediatria que havia sido suspensa destinada a atender as necessidades do
-
HRSM Hospital Regional de Santa Maria, sendo que a abertura ocorrerá às 14h00min (horá-
-
rio de Brasilia/DF) do dia 15/09/2010. Os interessados poderão solicitar o referido edital, no e-
mail: licitacao(a)realhrsm.com.br ou através do site www.licitacoes-e.com.br. Brasília/DF, 26
de agosto de 2010. Luis Alexandre G Medeiros Pregoeiro Designado.
-
xxeob

xxbob
xxbcet EDITAL DO PREGÃO ELETRÔNICO No 68/2010. xxecet
O Pregoeiro da Real Sociedade Espanhola de Beneficência RSEB torna público para o
-
conhecimento de quem possa interessar que a partir das 08h00min horas do dia 02/09/2010,
estará recebendo, por meio eletrônico, no site www.licitacoes-e.com.br, propostas relativas
xxeob

xxbob
ao Pregão Eletrônico no 068/2010, No da Licitação 324272, cujo objeto é Pregão do tipo
menor preço por Lote para Contratação de empresa especializada na manutenção preditiva e
corretiva com operação dos equipamentos constituintes e integrantes do sistema de Climati-
zação - destinado a atender as necessidades do HRSM - Hospital Regional de Santa Maria,
sendo que a abertura da sessão ocorrerá às 09h00min (horário de Brasília/DF) do dia 16/09/
2010. Os interessados poderão solicitar o referido edital, no e-mail: licitacao(drealhrsm.com.br
ou através do site www.licitacoes-e.com.br. Brasília/DF, 26 de agosto de 2010. Luis Alexan-
dre G Medeiros Pregoeiro Designado.
-
xxeob

xxbob
xxbcet EDITAL DO PREGÃO ELETRÔNICO No 69/2010. xxecet
O Pregoeiro da Real Sociedade Espanhola de Beneficência RSEB torna público para o conhe-
-
cimento de quem possa interessar que a partir das 08h00min horas do dia 02/09/2010, estará
recebendo, por meio eletrônico, no site www.licitacoes-e.com.br, propostas relativas ao Pre-
gão Eletrônico no 069/2010, No da Licitação 324066, cujo objeto é Registro de Preço do tipo
menor preço por item para Aquisição de Dietas Enterais destinados a atender as necessidades
-
do HRSM Hospital Regional de Santa Maria, sendo que a abertura da sessão ocorrerá às
-
09h00min (horário de Brasilia/DF) do dia 17/09/2010. Os interessados poderão solicitar o
referido edital, no e-mail: licitacao(drealhrsm.com.br ou através do site www.licitacoes-e.com.br.
Brasília/DF, 26 de agosto de 2010. Luis Alexandre G Medeiros Pregoeiro Designado.
-
xxeob

xxbob
xxbcet ATA DE REGISTRO DE PREÇOS-ARP: No 056/2010/HRSM xxecet
PREGÃO ELETRÔNICO: No 56/2010/HRSM REGISTRO DE PREÇOS. VALIDADE:
—
Até 21/01/2011 a contar a partir da data de sua assinatura, podendo ser prorrogado dentro
dos limites do Decreto Distrital 30137/09. Ficando o contratante obrigado a manter o preço
registrado. Pelo presente instrumento, através da Organização Social Real Sociedade Espa-
nhola de Beneficência neste ato representado pelo Superintendente Executivo do Hospital
Regional Santa Maria/DF, EVANDRO OLIVEIRA DA SILVA, brasileiro, casado, médico,
titular do RG no. 13895545 SSP/SP e do CPF no 941.442.067-34, residente e domiciliado em
Brasília/DF-DF, conforme poderes delegados através da Portaria no. 08, de 07 de Julho de
2010 da RSEB, resolvem registrar o preço da empresa. FORNECEDORES: IMAGING
—
COMÉRCIO MATERIAL HOSPITALAR LTDA, pessoa jurídica de direito privado, esta-
belecida na Rua Haddock Lobo no 72 — Sala 307 — Estácio — Rio de Janeiro/RJ- CEP: 20260-
132, inscrita no CNPJ sob o no. 07.314.173/0001-23, neste ato representado pelo seu procu-
rador legal Sr. RONALDO DA SILVA MENNA, brasileiro, casado, advogado, inscrito na
OAB/RJ sob o no 36.115 e inscrito no CPF sob o no 347.898.047-04; NACIONAL COMER-
CIAL HOSPITALAR LTDA, pessoa jurídica de direito privado, estabelecida na Avenida do
Café, no 1836/1846 Vila Tibério Ribeirão Preto/SP, inscrita no CNPJ sob o no. 52.202.744/
— —
0001-92, neste ato representado pelo sócio $r. JOSÉ CABRERA, brasileiro, casado, empre-
sário, portador da Cédula de Identidade no 5.104.074 SSP/SP, inscrito no CPF no 375.428.778-
87. Nas quantidades estimadas na cláusula 4.1 desta de Ata de registro de Preços, de acordo
coma classificação por elas alcançadas por item, atendendo as condições previstas no Instru-
mento Convocatório e as constantes desta Ata de Registro de Preços, sujeitando-se as partes
às normas constantes do decreto 30.137/2009 e Legislações Correlatas, em conformidade
com as disposições a seguir. 1. OBJETO. 1.1 Aquisições de materiais hospitalares: Coletores
de urina, de acordo com as condições, quantidades e especificações definidas no edital
-
destinados a atender os setores do HRSM Hospital Regional de Santa Maria, conforme
-
Anexo. 1.1.1 Este instrumento não obriga o Órgão Gerenciador a firmarem contratações nas
quantidades estimadas, podendo ocorrer licitações específicas para aquisição do(s) objetos(s),
obedecidas a legislação pertinente, sendo assegurada ao detentor do registro a preferência de
fornecimento, em igualdade de condições. 2. VIGÊNCIA 2.1 Até 21/01/2011 a contar a partir
da data de sua assinatura, podendo ser prorrogado dentro dos limites do Decreto Distrital
30.137/09. Ficando o contratante obrigado a manter o preço registrado. 3. GERÊNCIA DA
PRESENTE ATA DE REGISTRO DE PREÇOS 3.1 O gerenciamento deste instrumento
caberá a Organização Social Real Sociedade Espanhola de Beneficência-RSEB/HRSM-DF. 4.
CONTRATADO 4.1 O preço, a quantidade, o fornecedor, marca e as especificações dos
materiais registrados nesta Ata encontram-se indicado na tabela abaixo:
VALOR | | VALOR
q
UN TOTAL
xxeob

xxbob
20.000 | Coleflex | R$0,25 | R$ 5.000,00
xxeob

xxbob
ITEM DESCRIÇÃO DO MATERIAL
xxeob

xxbob
Coletor de urina infantil feminino plástico
adesivo
Coletor de urina infantil masculino plástico]
n
— Jadesivo
xxbcet 03 R$ 30.000,00 xxecet
xxbcet 04 |Coletor de urina sistema fechado até 2000 ml | UN R$ 20.500,00 xxecet
Itens Fracassados: 05,06. Original devidamente assinada nos autos do processo. Brasília/DF-DF,
12 de agosto de 2010. Evandro Oliveira da Silva. Superintendente Executivo do HRSM
xxeob

xxbob
01
xxeob

xxbob
R$ 4.600,00
xxeob

xxbob"
76,"xxbcet AVISO DE LICITAÇÃO REPETIÇÃO xxecet
-
xxbcet PREGÃO No 441/2004 SUCOMISEF/DF xxecet
-
Objeto: Aquisição de consumo laboratorial, conforme condições, quantidades e especificações
constantes no anexo I do edital. Abertura: 16/09/2004 às 14:30 horas. O respectivo edital poderá
ser retirado pelo endereço eletrônico: www fazenda df.gov br. ou na Seção de Protocolo da Sub-
secretaria de Compras e Licitações do Distrito Federal, no Setor Bancário Sul Quadra 02 Bloco
“L” 5o andar/DF Ed. Lino Martins Pinto Brasília/DF, das 08:00 às 12:00 e das 14:00 às 18:00
- -
horas, mediante a apresentação do comprovante de recolhimento pago em qualquer agência
bancária, através de DAR, código 357-3, no valor de R$ 7,00 (sete reais). As empresas e ou
representantes que adquirirem o edital via Internet, obrigam-se a acompanhar o Diário Oficial do
Distrito Federal a possíveis alterações.
xxbcet Brasília, 1o de setembro de 2004 xxecet
xxbcet ADRIANO FORTALEZA BRANDES xxecet
xxbcet Pregoeiro xxecet
xxeob

xxbob"
77,"xxbcet AVISO DE LICITAÇÃO xxecet
xxbcet PREGÃO PRESENCIAL No 30/2004 xxecet
A COMPANHIA ENERGÉTICA DE BRASÍLIA CEB, através da Comissão Permanente de
-
Licitação - CPL, situada no SGAS, Q. 904, Bloco “A”, Sala 21, Complexo Administrativo da
CEB, em Brasília DF, torna público que, dando continuidade ao PREGÃO PRESENCIAL No
-
30/2004-CEB, receberá no dia 09/09/2004 às 09:00 hs, os Invólucros contendo as propostas
comerciais e os documentos de habilitação para aquisição de CABOS DE COBRE E DE ALUMÍ-
NIO E FIOS DE COBRE. O Edital poderá ser adquirido, no endereço acima, pelo valor de R$
10.00 (dez reais) ou solicitado através do e-mail: cplOceb.com br. As solicitações de editais por
e-mail, somente serão atendidas mediante o envio das seguintes informações: nome da empresa/
pessoa física, no do CNPJ/CPF, telefones para contato. Demais informações, no horário das 08:00
às 12:00 e das 14:00 às 17:00 horas, pelos telefones: 325-2969/325-2578 e telefax 224-7638.
xxbcet Brasília DF, 1o de setembro de 2004 xxecet
-
xxbcet CARLOS ALBERTO KOCH RIBEIRO xxecet
xxbcet Presidente xxecet
xxeob

xxbob"
78,"xxbcet AVISO DE JULGAMENTO DE LICITAÇÃO xxecet
xxbcet CVM-71/2004-CAESB xxecet
A COMPANHIA DE SANEAMENTO DO DISTRITO FEDERAL - CAESB torna público o
resultado do julgamento do Convite no 071/2004, processo no 92.003.844/2004 para prestação de
serviços de borracharia do POOL do Gama, da forma que se segue, firma vencedora: MULTIPLE-
nan COMÉRCIO E SERVIÇOS LTDA., vencedora com desconto concedido de 3% (três por
cento) a ser aplicado sobre os preços unitários constantes da tabela da CAESB. Valor total do
empenho: R$ 25.000,00 (vinte e cinco mil reais).
xxbcet Brasília, 31 de agosto de 2004 xxecet
xxbcet A COMISSÃO xxecet
xxeob

xxbob"
79,"xxbcet AVISO DE LICITAÇÃO NOVA DATA xxecet
-
xxbcet PREGÃO ELETRÔNICO No 42/2016 xxecet
Objeto: . Aquisição de material de consumo - Películas, tudo conforme especificado no anexo
1 do Edital. Processo no 113.005709/2016. Data e horário para recebimento das Ea ostas: até
09h00min do dia 13 de outubro de 2016, com valor estimado de R$ 1.247.484,55.
Os respectivos editais poderão ser retirados exclusivamente nos endereços eletrônicos
www.der.df.gov.br e www-licitacoes-e.com.br. Demais informações no próprio edital.
xxbcet Brasilia/DF, 27 de setembro de 2016. xxecet
xxbcet CELIA MARIA SIQUEIRA LEAL xxecet
xxeob

xxbob"
80,"xxbcet AVISO DE LICITAÇÃO xxecet
xxbcet PREGÃO ELETRÔNICO No 36/2016. xxecet
PROCESSO: 052.000.372/2016. OBJETO: Aquisição de material permanente Televisores
-
para atender às necessidades do Departamento de Polícia Técnica e da Seção de Patrimônio
da Divisão de Recursos de Materiais da Polícia Civil do Distrito Federal, conforme es-
pecificações condições estabelecidas termo de referência constante do Anexo 1 do
e no
Edital. TIPO: Menor Preço. Valor estimado da licitação: R$ 36.296,10 (trinta e seis mil,
duzentos e noventa € seis reais e dez centavos). Natureza de Despesa 4.4.90.52. Fonte 100.
Programa de Trabalho 28.845.0903.00NR.0053 Manutenção da Polícia Civil do Distrito
-
Federal. Unidade Orçamentária: 73.901. UASG 926015. Prazo de entrega: 30 (trinta) dias
corridos. Data limite do recebimento das propostas: 17 de outubro de 2016, às 14h. O Edital,
com todos seus anexos, deverá ser obtido no site www.comprasnet.gov.br ou
www.pedf.df.gov.br ou ainda na Comissão Permanente de Licitação, localizada no SPO,
Conjunto A, Lote 23, Edifício da Direção Geral, 3o Andar, Complexo da PCDF, Brasília-DF,
nos dias úteis, no horário: das 12h às 18h30min, através de CD, o qual deverá ser fornecido
pelo interessado. Maiores informações na CPL/PCDF fones: 3207-4071/4046.
xxbcet Brasília/DF, 26 de setembro de 2016. xxecet
xxbcet NÁGELA CRISTIEN DO MONT xxecet
xxbcet Pregoeira xxecet
xxeob

xxbob"
81,"xxbcet AVISO DE LICITAÇÃO xxecet
xxbcet TOMADA DE PREÇOS No 04/2007. xxecet
O ADMINISTRADOR REGIONAL DO GUARÁ, DA COORDENADORIA DAS CI-
DADES, DA SECRETARIA DE ESTADO DE GOVERNO DO DISTRITO FEDERAL,
TORNA PÚBLICO que realizará a Tomada de Preços no 04/2007, processo 137.000.385/
2007, tipo de licitação: menor preço, para recuperação de praças no Setor Habitacional
Lúcio Costa e Guará I. Data de abertura da licitação: 14 de novembro de 2007, ás 9 horas.
Local: Auditório da Administração Regional do Guará. O edital e o disquete contendo os
projetos poderão ser adquiridos na Secretaria do Gabinete da Administração Regional do
Guará localizada na área especial do CAVE Guará II, a partir da publicação deste Aviso,
mediante o recolhimento prévio de R$20,00 (vinte reais), por meio de DARF, a ser adqui-
rido na Administração Regional do Guará. Outras informações poderão ser obtidas pelo
telefone (61)3966 3304.
xxbcet Brasília/DF, 26 de outubro de 2007. xxecet
xxbcet JOEL ALVES RODRIGUES xxecet
xxeob

xxbob"
82,"xxbcet AVISO DE LICITAÇÃO xxecet
xxbcet TOMADA DE PREÇOS No 05/2007. xxecet
O ADMINISTRADOR REGIONAL DO GUARÁ, DA COORDENADORIA DAS CI-
DADES, DA SECREATRIA DE ESTAO DE GOVERNO DO DISTRITO FEDERAL,
TORNA PÚBLICO que realizará a Tomada de Preços no 05/2007, processo 137.000.385/
2007, tipo de licitação: menor preço, para recuperação de praças no Setor Habitacional
Lúcio Costa e Guará I. data de abertura da licitação: 14 de novembro de 2007, ás 9 horas.
O edital e o disquete contendo os projetos poderão ser adquiridos na Secretaria do Gabine-
te da Administração Regional do Guará localizada na área especial do CAVE Guará II, a
partir da publicação deste Aviso, mediante o recolhimento prévio de R$20,00 (vinte reais),
por meio de DARF, a ser adquirido na Administração Regional do Guará. Outras informa-
ções poderão ser obtidas pelo telefone (61)3966 3304.
xxbcet Brasília/DF, 26 de outubro de 2007. xxecet
xxbcet JOEL ALVES RODRIGUES xxecet
xxeob

xxbob"
83,"xxbcet AVISO DE LICITAÇÃO xxecet
xxbcet CONCORRÊNCIA DE SERVIÇOS No 11/2007. xxecet
CEB DISTRIBUIÇÃO S.A, através da Comissão Permanente de Licitação, situada no STA
TRECHO 01, LOTE 03, Área Especial da CEB Bloco 2, Sala 01, Complexo Administra-
-
tivo da CEB DISTRIBUIÇÃO, em Brasília DF, TORNA PÚBLICO que receberá até às
xxbcet - xxecet
09h:30min do dia 29/11/2007, os Invólucros I e II contendo os documentos de habilitação e
as propostas comerciais, respectivamente, relativas à CONCORRÊNCIA DE SERVIÇOS No
11/2007 CEB DISTRIBUIÇÃO, para CONTRATAÇÃO DE EMPRESA PARA EXECU-
-
TAR SERVIÇOS DE FORNECIMENTO DE VALES REFEIÇÃO NAS MODALIDADES
PAPEL E/OU CARTÃO E VALES ALIMENTAÇÃO nan MODALIDADE CARTÃO ELE-
TRÔNICO. O Edital poderá ser adquirido, no endereço acima, no horário das 14h00min às
17h00min, mediante comprovação de depósito no valor de R$ 10,00 (dez reais), em favor da
CEB DISTRIBUIÇÃO. Banco de Brasília (070), Agência 207 C/C no 002.021-0. Demais
informações, no horário das 08h00min às 12h00min e das 14h00min às 17h00min, pelos
telefones: 3363-2438/3363-2949 ou pelo fax: 3363-3271.
xxbcet Brasília/DF, 29 de outubro de 2007. xxecet
xxbcet EDUARDO FERREIRA DE AGUIAR xxecet
xxbcet Presidente xxecet
xxeob

xxbob
xxbcet CEB GERAÇÃO S.A xxecet
xxeob

xxbob
xxbcet COMISSÃO ESPECIAL DE LICITAÇÃO xxecet"
84,"xxbcet AVISO DE LICITAÇÃO xxecet
xxbcet CONCORRÊNCIA No 01/2007. xxecet
CEB GERAÇÃO S.A, através da Comissão Especial de Licitação, situada na Área Especial
Barragem do Paranoá Usina, em Brasília DF, TORNA PÚBLICO que receberá até às 09:30
- -
horas do dia 29/11/2007, os Invólucros contendo as propostas relativas à CONCORRÊNCIA No
01/2006 CEB GERAÇÃO, para CONTRATAÇÃO DE SERVIÇOS DE MANUTENÇÃO
PREDITIVA, PREVENTIVA E CORRETIVA EM EQUIPAMENTOS E UNIDADES GERA-
DORAS DA USINA HIDRELÉTRICA DO PARANOÁ E USINA TÉRMICA DE BRASÍLIA
E SUAS OPERAÇÕES. O Edital poderá ser adquirido no endereço acima, mediante comprova-
ção de depósito no valor de R$ 20,00 (vinte reais), na conta da CEB GERAÇÃO. Demais
informações, no horário das 09:00 às 12:30 e das 14:00 às 17:30 horas, pelos telefones: 3369-
7150/3408-6176 e telefax 3408-6173.
xxbcet Brasília/DF, 29 de outubro de 2007. xxecet
xxbcet SANDRO DE SOUZA SILVA xxecet
xxbcet Presidente xxecet
xxeob

xxbob
xxbcet COMPANHIA DE SANEAMENTO xxecet
xxbcet AMBIENTAL DO DISTRITO FEDERAL xxecet
xxeob

xxbob
xxbcet COMISSÃO PERMANENTE DE LICITAÇÕES xxecet
xxbcet AVISO DE JULGAMENTO DE LICITAÇÃO xxecet
xxbcet CONCORRÊNCIA CP-27/2007. xxecet
A COMPANHIA DE SANEAMENTO AMBIENTAL DO DISTRITO
FEDERAL TORNA PÚBLICO o resultado do julgamento da Concorrência CP-27/2007-
CAESB, processo 00092.004.823/2007, tipo de licitação: menor preço, para aquisição de
xxeob



xxbob
No 209, terça-feira, 30 de outubro de 2007
xxeob

xxbob
Diário Oficial do Distrito Federal
xxeob

xxbob
PÁGINA 33
xxeob

xxbob
materiais para corte e religação de água/lacração em hidrômetros (arame galvanizado, lacre
em polietileno, lacre de policarbonato, lacre tipo Elckette, cordoalha em aço inox, disco de
nylon, porca metálica, tubete metálico e tubete em polipropileno), por preço unitário por
item cotado, da forma que se segue: os itens 05, 06, 07 e 08 da empresa ELC PRODUTOS
DE SEGURANÇA INDÚSTRIA E COMÉRCIO LTDA foram desclassificados por não
atenderem às especificações do edital; não houve cotação para os itens 01, 02,03, 10 e 11.
Portanto os mesmos não foram adquiridos e a empresa LACRE HAHNEMANN LTDA
julgada vencedora do item 04 com o valor total de R$ 2.442,00 (dois mil e quatrocentos e
quarenta e dois reais); a empresa MILTON CESAR FERNANDES ME julgada vencedo-
-
ra dos itens 05, 06, 07, 08 e 09 com o valor total de R$ 105.345,00 (cento e cinco mil e
trezentos e quarenta e cinco reais) e a empresa POLIERG INDÚSTRIA E COMÉRCIO
LTDA julgada vencedora do item 12 com o valor total de R$ 1.042,51 (um mil e quarenta
e dois reais e cinquenta e um centavos).
xxbcet Brasília/DF, 26 de outubro de 2007. xxecet
xxbcet A COMISSÃO xxecet
xxeob

xxbob"
85,"xxbcet AVISO DE RESULTADO DE JULGAMENTO xxecet
xxbcet TOMADA DE PREÇOS No 118/2005 xxecet
Processo: 052.000.922/2004. A COMISSÃO PERMANENTE DE LICITAÇÃO DE TOMA-
DA DE PREÇOS/SUCOM, DA SECRETARIA DE ESTADO DE FAZENDA DO DISTRITO
FEDERAL, COMUNICA aos interessados que o Resultado de Julgamento da Tomada de Preços
acima citada encontra-se no Protocolo desta Subsecretaria, no SBS quadra 02, bloco L, térreo, Ed.
Lino Martins Pinto, e no endereço eletrônico www fazenda df.gov br.
xxbcet Brasília, 05 de dezembro de 2005. xxecet
xxbcet IVANA FERNANDES ALVES xxecet
xxbcet Presidente xxecet
xxeob

xxbob
xxbcet DIRETORIA DE PESQUISA E REGISTRO DE PREÇOS xxecet
xxbcet GERÊNCIA DE REGISTRO DE PREÇOS xxecet
xxeob

xxbob
xxbcet ATA DE REGISTRO DE PREÇOS No 203/2005- VALIDADE ATÉ 12.02.2006 xxecet
A GERÊNCIA DE REGISTRO DE PREÇOS/DIPREISUCOM, DA SECRETARIA DE ESTA-
DO DE FAZENDA DO DISTRITO FEDERAL, em cumprimento ao disposto no $ 2o, artigo 15
da Lei Federal no 8.666/93, Lei Distrital no 938/95, cic Decreto Federal no 3.931/01, adotado no
âmbito do Distrito Federal por intermédio do Decreto no 22.950/02 e Pregão no 344/2005, objeto
do processo 040.002.020/2005, tendo em vista o constante nos autos do referido processo,
TORNA PÚBLICO a substituição da marca “Sylvania”, do item no 11, para a marca “GE” e a
substituição da marca “Brasfort”, do item no 15, para a marca “Sylvania”
xxbcet DIMAS DE OLIVEIRA MAGALHÃES xxecet
xxbcet Gerente xxecet
xxeob



xxbob
PÁGINA 24
xxeob

xxbob
Diário Oficial do Distrito Federal
xxeob

xxbob
No 229, terça-feira, 6 de dezembro de 2005
xxeob

xxbob
xxbcet SUBSECRETARIA DA RECEITA xxecet
xxbcet DIRETORIA DE FISCALIZAÇÃO EM ESTABELECIMENTOS xxecet
xxeob

xxbob
xxbcet EDITAL No 64/2005, DE 02 DE DEZEMBRO DE 2005. xxecet
A DIRETORA DE FISCALIZAÇÃO EM ESTABELECIMENTOS DA SUBSECRETARIA
DA RECEITA DA SECRETARIA DE ESTADO DE FAZENDA DO DISTRITO FEDERAL,
no uso de suas atribuições, RETIFICA o Edital no 69/2004 DIFES/SURECISEF, de 04 de novem-
bro de 2004, para tornar público o cancelamento da inclusão de DIOMAR GUERREIRO DE
ARAUJO RESTAURANTE ME, CF/DF 07 416.903/001-09, Processo 048.002.814/01, con-
-
tribuinte do ICMS, e o Edital no 27/2005-DIFES/SURECISEF, de 14 de junho de 2005, para
tornar público o cancelamento da inclusão de ALCOA ALUMINIO S/A, CF/DF 07.344.344/
002-10, Processo 124.001.617/00, contribuinte do ICMS-ISS, nos Editais supracitados.
xxbcet ELIZABETE MARIA ALVES xxecet
xxeob

xxbob
xxbcet BRB BANCO DE BRASÍLIA S/A xxecet
-
xxeob

xxbob
xxbcet GERÊNCIA DE COMPRAS, LICITAÇÕES E CONTRATOS xxecet
xxbcet EXTRATO DE TERMO ADITIVO xxecet
Contratada: ATP TECNOLOGIA E PRODUTOS S/A. Objeto do Contrato/Aditivo: concessão
de imóvel de propriedade do Bancoiprorrogação de vigência por 90 (noventa) dias, a partir de 20/
11/2005. Contrato: DIRAD/DESEG-97/46-X Termo Aditivo. Assinatura: 18 de novembro de
2005. Valor: R$ 16.323,75. Licitação: Concorrência DIRAD/CPLIC-97/06. Assinam: pelo BRB,
ARI ALVES MOREIRA; pela ATP, JUAREZ LOPES CANÇADO. Processo: 26/97.
xxeob

xxbob
xxbcet COMISSÃO PERMANENTE DE LICITAÇÃO xxecet
xxbcet AVISO xxecet
A COMISSÃO PERMANENTE DE LICITAÇÃO DO BRB BANCO DE BRASÍLIA S.A.,
-
TORNA PÚBLICO o Edital da Tomada de Preços DIRAT/CPLIC no 25/2005 Data de realiza-
-
ção: 06 de janeiro de 2006, às 9h. Prazo para apresentação do CRC Certificado de Registro
-
Cadastral: até 03.01.2006, das 1Q às 16h. Objeto: contratação de empresa para a execução dos
serviços de ampliação e reforma do Pab SEE-DF Gama, localizado na AE EQ 27/36, Lado Oeste,
Setor Central, Gama-DF. Local de obtenção do Edital: SBS, Quadra 01, Bloco “E”, Edifício
Brasília, 16o andar, Brasília/DF, de segunda a sexta-feira, no horário das 10 às 16 horas, mediante
recolhimento prévio de R$ 10,00 (dez reais), em qualquer agência do BRB, na conta 027.999 01 1-
1, ou no site do BRB na Internet www brb.com br. Processo 674/2005.
xxbcet ERIEL STRIEDER xxecet
xxbcet Presidente da CPLIC xxecet
xxeob

xxbob
xxbcet JULGAMENTO xxecet
A COMISSÃO PERMANENTE DE LICITAÇÃO DO BRB BANCO DE BRASÍLIA S.A.,
-
TORNA PÚBLICO o julgamento das propostas comerciais do Convite DIRAT/CPLIC no 21/
2005. A licitação foi anulada. Os autos do processo 041.000.630/2005 encontram-se com vista
franqueada no horário das 10 às 16 horas, no SBS, Quadra 01, Bloco “E”, Edifício Brasília, 16o
andar, Brasília/DF.
xxbcet ERIEL STRIEDER xxecet
xxbcet Presidente da CPLIC xxecet
xxeob

xxbob"
