,processo,objeto,valor_estimado,prazo,tipo,data,texto
151,,,,,,,"
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras - CPLIC/TERRACAP, no
uso das atribuicoes que lhe confere a Portaria no 105/2018-PRESI, comunica a realizacao do seguinte
certame."
152,00050-00020715/2019-11," Registro de Precos para futura
aquisicao de switches 24 postas gerenciavel, Cameras IP fixas, full HD 2MP LPR, Cameras IP fixas, full
HD 2MP e Cameras IP moveis PTZ de alta definicao, para atender a ampliacao do Projeto de Video
monitoramento Urbano (CFTV) no Distrito Federal, firmado por meio dos Convenios no 882008/2018 e
880807/2018, celebrados entre a Uniao por intermedio do Ministerio da Justica e o Distrito Federal por
meio da Secretaria de Estado de Seguranca Publica do Distrito Federa","3.835.957,30"," De entrega: 30 (trinta) dias contados do recebimento da Nota de Empenho ou da
assinatura do contrato. Vigencia do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. ", Menor Preco,," - SRP
PREGAO ELETRONICO No 36/2019
Com cota reservada para participacao exclusiva das ME/MEI/EPP's
Processo: 00050-00020715/2019-11. TIPO: Menor Preco. OBJETO: Registro de Precos para futura
aquisicao de switches 24 postas gerenciavel, Cameras IP fixas, full HD 2MP LPR, Cameras IP fixas, full
HD 2MP e Cameras IP moveis PTZ de alta definicao, para atender a ampliacao do Projeto de Video
monitoramento Urbano (CFTV) no Distrito Federal, firmado por meio dos Convenios no 882008/2018 e
880807/2018, celebrados entre a Uniao por intermedio do Ministerio da Justica e o Distrito Federal por
meio da Secretaria de Estado de Seguranca Publica do Distrito Federa. VALOR ESTIMADO: R$
3.835.957,30. PRAZOS: De entrega: 30 (trinta) dias contados do recebimento da Nota de Empenho ou da
assinatura do contrato. Vigencia do Contrato: 120 (cento e vinte) dias a partir da data da assinatura. DATA
DA SESSAO PUBLICA: 1o/11/2019 as 9:00 horas nowww.comprasgovernamentais.gov.br. UASG 450107.
Edital esta disponivel no endereco acima e no http://www.ssp.df.gov.br/licitacoes/.
Brasilia/DF, 18 de outubro de 2019.
GABRIELLA ALVES DA CUNHA
Pregoeira"
153,," Registro de Precos para eventual complementacao, sob demanda, de
sinalizacao visual e tatil da sede da Camara Legislativa do Distrito Federal","1.638.987,07",, menor preco por item/menor preco por grupo,,"
PREGAO ELETRONICO No 30/2019
Processo: 001-000694/2018. Objeto: Registro de Precos para eventual complementacao, sob demanda, de
sinalizacao visual e tatil da sede da Camara Legislativa do Distrito Federal. Valor estimado: R$
1.638.987,07 (um milhao, seiscentos e trinta e oito mil, novecentos e oitenta e sete reais e sete centavos).
Data e horario para inicio da sessao publica: as 14h30min do dia 04 de novembro de 2019. Local da
sessao: COMPRASNET. Tipo: menor preco por item/menor preco por grupo. Edital disponivel em:
www.comprasgovernamentais.gov.br (UASG: 974004) ou www.cl.df.gov.br. Maiores informacoes: (61)
3348-8650.
Brasilia/DF, 19 de outubro de 2019
DANIEL LUCHINE ISHIHARA
Pregoeiro"
154,00050-00021032/2019-81," Registro de precos para futura
aquisicao de Equipamentos de Protecao Individual - (EPI), para atender a demanda dos internos do
Sistema Penitenciario, da Subsecretaria do Sistema Penitenciario, da Secretaria de Estado de
Seguranca Publica do Distrito Federal, a fim de minimizar a exposicao a riscos ocupacionais
especificos e prevenir acidentes e incidencia de doencas ocupacionais","253.441,64"," De entrega: ate 30(trinta) dias corridos a contar da data de recebimento da
Nota de Empenho ou da assinatura do contrato. Vigencia do Contrato: 90 (noventa) dias a partir da
data  da  assinatura.  ", Menor Preco,04/11/2019  as  14:00,"
PREGAO ELETRONICO No 28/2019
PARA PARTICIPACAO EXCLUSIVA DAS ME/EPP'S/MEI
PROCESSO: 00050-00021032/2019-81. TIPO: Menor Preco. OBJETO: Registro de precos para futura
aquisicao de Equipamentos de Protecao Individual - (EPI), para atender a demanda dos internos do
Sistema Penitenciario, da Subsecretaria do Sistema Penitenciario, da Secretaria de Estado de
Seguranca Publica do Distrito Federal, a fim de minimizar a exposicao a riscos ocupacionais
especificos e prevenir acidentes e incidencia de doencas ocupacionais. VALOR ESTIMADO: R$
253.441,64. PRAZOS: De entrega: ate 30(trinta) dias corridos a contar da data de recebimento da
Nota de Empenho ou da assinatura do contrato. Vigencia do Contrato: 90 (noventa) dias a partir da
data  da  assinatura.  DATA  DA  SESSAO PUBLICA:  04/11/2019  as  14:00  horas  no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
h t t p : / / w w w. s s p . d f . g o v. b r / l i c i t a c o e s /
Brasilia/DF, 21 de outubro de 2019
GABRIELLA ALVES DA CUNHA
Pregoeira"
155,00050-00043114/2019-86," Registro de Precos para futura
aquisicao de materiais para manutencao e conservacao de bens imoveis (materiais de construcao), visando
atender demanda para adequacao dos ambientes que receberao 12 (doze) scanners corporais, reformas
estruturais no CIR e CDP, reforma das guaritas do complexo penitenciario da Papuda e outras demandas
do sistema prisional e demais edificios da Secretaria de Estado de Seguranca Publica do Distrito Federal","1.383.896,28"," De entrega: 30 (trinta) dias contados do recebimento da
Nota de Empenho ou da assinatura do contrato. Vigencia do Contrato: 120 (cento e vinte) dias a partir da
data  da assinatura.  ", Menor Preco,06/11/2019  as  9:00," - SRP
PREGAO ELETRONICO No 37/2019
COM ITENS PARA PARTICIPACAO EXCLUSIVA DAS ME/MEI/EPP'S
PROCESSO: 00050-00043114/2019-86. TIPO: Menor Preco. OBJETO: Registro de Precos para futura
aquisicao de materiais para manutencao e conservacao de bens imoveis (materiais de construcao), visando
atender demanda para adequacao dos ambientes que receberao 12 (doze) scanners corporais, reformas
estruturais no CIR e CDP, reforma das guaritas do complexo penitenciario da Papuda e outras demandas
do sistema prisional e demais edificios da Secretaria de Estado de Seguranca Publica do Distrito Federal.
VALOR ESTIMADO: R$ 1.383.896,28. PRAZOS: De entrega: 30 (trinta) dias contados do recebimento da
Nota de Empenho ou da assinatura do contrato. Vigencia do Contrato: 120 (cento e vinte) dias a partir da
data  da assinatura.  DATA  DA SESSAO  PUBLICA: 06/11/2019  as  9:00 horas  no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
h t t p : / / w w w. s s p . d f . g o v. b r / l i c i t a c o e s / .
Brasilia/DF, 23 de outubro de 2019.
GABRIELLA ALVES DA CUNHA
Pregoeira"
156,00050-00030784/2019-32," Contratacao de pessoa juridica
para fornecimento de 02 (duas) fontes para Switch EMC/Brocade e 03 (tres) baterias para VPLEX (produto
da EMC para virtualizacao de Storage), devidamente instaladas","40.118,78"," Entrega ate 30 dias corridos, contatos da data de recebimento da Nota de Empenho ou da
assinatura do contrato. Vigencia do Contrato: 90 (noventa) dias a partir da data da assinatura. ", Menor Preco,07/11/2019 as 13:30 horas no www.comprasgovernamentais.gov.br. UASG 450107,"
PREGAO ELETRONICO No 32/2019
PARA PARTICIPACAO EXCLUSIVA DAS ME/MEI/EPP'S
PROCESSO: 00050-00030784/2019-32. TIPO: Menor Preco. OBJETO: Contratacao de pessoa juridica
para fornecimento de 02 (duas) fontes para Switch EMC/Brocade e 03 (tres) baterias para VPLEX (produto
da EMC para virtualizacao de Storage), devidamente instaladas. VALOR ESTIMADO: R$ 40.118,78.
PRAZOS: Entrega ate 30 dias corridos, contatos da data de recebimento da Nota de Empenho ou da
assinatura do contrato. Vigencia do Contrato: 90 (noventa) dias a partir da data da assinatura. DATA DA
SESSAO PUBLICA: 07/11/2019 as 13:30 horas no www.comprasgovernamentais.gov.br. UASG 450107.
Edital esta disponivel no endereco acima e no http://ssp.df.gov.br/licitacoes.
Brasilia/DF, 24 de outubro de 2019.
GABRIELLA ALVES DA CUNHA
Pregoeira"
157,00197-00002911/2019-21," Aquisicao de 42 pluviometros, 4 modulos registradores de dados e 4 cabos de transferencia de
dados, em lote unico, pelo menor valor global, conforme especificacoes do Termo de Referencia","203.306,58",,,,"
PREGAO ELETRONICO No 11/2019
Objeto: Aquisicao de 42 pluviometros, 4 modulos registradores de dados e 4 cabos de transferencia de
dados, em lote unico, pelo menor valor global, conforme especificacoes do Termo de Referencia. Processo
SEI no 00197-00002911/2019-21. Valor estimado: R$ 203.306,58 (duzentos e tres mil trezentos e seis reais
e cinquenta e oito centavos). Programa de trabalho 17.125.6210.2695.0001, naturezas da despesa 44.90.52.
Copia do Edital encontra-se a disposicao sem onus, no sitio www.comprasgovernamentais.gov.br e
www.adasa.df.gov.br e no endereco: Setor Ferroviario - Parque Ferroviario de Brasilia - Estacao
Rodoferroviaria, Sobreloja Ala Norte, Cep: 70631-900 - Brasilia - DF. Abertura da licitacao: 12/11/2019
as 10:00h em sessao publica processada no sitio do Comprasgovernamentais, nos termos do Edital.
EDUARDO LOBATO BOTELHO
Pregoeiro"
158,00370-00003247/2019-14,,"11.901.466,84"," de Execucao: 300 (trezentos) dias corridos - Prazo de Vigencia do contrato: 390 (trezentos
e noventa) dias corridos - Data e horario de realizacao da licitacao: 28 de novembro de 2019 - as
10:30 horas (horario de Brasilia). A Comissao Especial de Licitacao da SDE torna publico aos
interessados a abertura da licitacao acima na "," empreitada por preco unitario, para contratacao de
empresa especializada em servicos de engenharia para a realizacao da obra de implantacao da linha
aerea de distribuicao em 138 KV, que ligara as subestacoes Santa Maria e Mangueiral a subestacao
do Polo JK, com financiamento do Banco Interamericano de Desenvolvimento - BID",," PUBLICA NACIONAL
PROJETO BR-L 1076 - SDE-DF/BID
PROCIDADES - PROGRAMA DE DESENVOLVIMENTO ECONOMICO
DO DISTRITO FEDERAL - ADES
Concorrencia LPN no 04/2019 - SDE/DF - do tipo empreitada por preco unitario, para contratacao de
empresa especializada em servicos de engenharia para a realizacao da obra de implantacao da linha
aerea de distribuicao em 138 KV, que ligara as subestacoes Santa Maria e Mangueiral a subestacao
do Polo JK, com financiamento do Banco Interamericano de Desenvolvimento - BID. - processo n.o
00370-00003247/2019-14 - valor estimado da contratacao: R$ 11.901.466,84 (onze milhoes novecentos
e um mil quatrocentos e sessenta e seis reais e oitenta e quatro centavos) - Programa de Trabalho
22.661.6207.5021.0001 - Modernizacao e Melhoria da Infraestrutura das Areas de Desenvolvimento
Economico do DF, PROCIDADES /DF, natureza de despesa 4.4.90.51, Obras e Instalacoes - fonte 136
- Prazo de Execucao: 300 (trezentos) dias corridos - Prazo de Vigencia do contrato: 390 (trezentos
e noventa) dias corridos - Data e horario de realizacao da licitacao: 28 de novembro de 2019 - as
10:30 horas (horario de Brasilia). A Comissao Especial de Licitacao da SDE torna publico aos
interessados a abertura da licitacao acima na data e horario indicados, na sede desta SDE, no endereco
Setor Comercial Norte, Quadra 02, Bloco ""C"", N 900, 2o andar - Asa Norte - Brasilia - DF. O edital
e seus anexos deverao ser retirados conforme instrucoes contidas exclusivamente no endereco
eletronico site: http://www.sde.df.gov.br//, na pagina principal, aba ""licitacoes"", bem como, para acesso
a outras informacoes acerca do referido certame.
Brasilia/DF, 29 de outubro de 2019
VALTER DE CERQUEIRA JUNIOR
Presidente da Comissao"
159,,,,,,,"
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras - C P L I C / T E R R A C A P,
no uso das atribuicoes que lhe confere a Portaria no 577/2019 - DIRAF, comunica a realizacao do
seguinte certame."
160,,,,,,," PRESENCIAL No 01/2019
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras - CPLIC/TERRACAP, no
uso das atribuicoes que lhe confere a Portaria no 577/2019 - DIRAF, comunica a realizacao do seguinte
certame."
161,00050-00044400/2019-69," Contratacao de empresa especializada
para realizacao de obra de construcao parcial do Setor D do Complexo Penitenciario da Papuda, incluindo 3
modulos de vivencia da Penitenciaria III do Distrito Federal (PDF III) e modulos comuns de apoio as PDF III e
IV","46.232.631,05"," De execucao: 16 (dezesseis) meses, a partir do
recebimento da ordem de servico; de inicio da execucao: 5 (cinco) dia contados do recebimento da ordem de
servico; de recebimento provisorio: 15 (quinze) dias apos solicitacao da contratada; de recebimento definitivo
ate 90 (noventa) dias contados do recebimento provisorio; de vigencia do contrato: 22 (vinte e dois) meses,
contados da data da assinatura. ", Menor Preco,16/12/2019 as 9:00,"
REGIME DIFERENCIADO DE CONTRATACAO No 01/2019-SSPDF
Processo: 00050-00044400/2019-69. TIPO: Menor Preco. OBJETO: Contratacao de empresa especializada
para realizacao de obra de construcao parcial do Setor D do Complexo Penitenciario da Papuda, incluindo 3
modulos de vivencia da Penitenciaria III do Distrito Federal (PDF III) e modulos comuns de apoio as PDF III e
IV. VALOR ESTIMADO: R$ 46.232.631,05. DOTACAO: UO 24.101 - SSP/DF. PROG. TRAB:
14.122.6211.4220.0023. N.D. 4.4.90.51. F.R.: 382. PRAZOS: De execucao: 16 (dezesseis) meses, a partir do
recebimento da ordem de servico; de inicio da execucao: 5 (cinco) dia contados do recebimento da ordem de
servico; de recebimento provisorio: 15 (quinze) dias apos solicitacao da contratada; de recebimento definitivo
ate 90 (noventa) dias contados do recebimento provisorio; de vigencia do contrato: 22 (vinte e dois) meses,
contados da data da assinatura. DATA DA SESSAO PUBLICA: 16/12/2019 as 9:00 horas no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
http://www.ssp.df.gov.br/licitacoes/. Os anexos do edital serao retirados pessoalmente nesta Comissao no SAM
Conjunto A Bloco A Ed. Sede da SSP - 2o andar em dias uteis nesta SSP no horario de 9 a 12 e 14 as 17 horas,
mediante a apresentacao do Anexo XI preenchido e assinado e de uma midia (DVD ou pendrive) com, no
minimo, 4,5GB de espaco livre.
Brasilia/DF, 21 de novembro de 2019
NILSON ALMEIDA QUIRINO
Presidente da Comissao"
162,," Registro de Precos para eventual fornecimento diario de agua mineral,
sem gas, para a Camara Legislativa do Distrito Federal - CLDF, para o exercicio de 2020, conforme os
requisitos e condicoes estabelecidos no Anexo I, do Edital","62.106,00",," menor
preco por item","05/12/2019, as 09:30","
PREGAO ELETRONICO No 40/2019
Processo: 001-001414/2019. Objeto: Registro de Precos para eventual fornecimento diario de agua mineral,
sem gas, para a Camara Legislativa do Distrito Federal - CLDF, para o exercicio de 2020, conforme os
requisitos e condicoes estabelecidos no Anexo I, do Edital. Valor total estimado: R$ 62.106,00. Data/hora
da Sessao Publica: 05/12/2019, as 09:30. Local: Internet no endereco www.comprasnet.gov.br. Tipo: menor
preco por item. O edital encontra-se nos enderecos: www.comprasnet.gov.br (UASG 974004) ou
www.cl.df.gov.br, no link transparencia. Maiores informacoes (61) 3348-8650.
Brasilia/DF, 22 de novembro de 2019.
NAILDE OLIVEIRA DO NASCIMENTO SILVEIRA
Pregoeira"
163,," Contratacao de empresa especializada para o fornecimento de
medicamentos e insumos medico-hospitalares, sob demanda, para atendimento do Setor de Assistencia a
Saude da CLDF, conforme Termo de Referencia, Anexo I do Edital","22.500,00",, maior desconto,"12/12/2019, as 14:30","
PREGAO ELETRONICO No 41/2019
Processo: 001-001438/2019. Objeto Contratacao de empresa especializada para o fornecimento de
medicamentos e insumos medico-hospitalares, sob demanda, para atendimento do Setor de Assistencia a
Saude da CLDF, conforme Termo de Referencia, Anexo I do Edital. Valor estimado: R$ 22.500,00.
Data/hora da Sessao Publica: 12/12/2019, as 14:30. Local: Internet, no endereco www.comprasnet.gov.br.
Tipo: maior desconto. O edital encontra-se nos enderecos: www.comprasnet.gov.br (UASG 974004) e
www.cl.df.gov.br, no link transparencia. Maiores informacoes (61) 3348-8650.
Brasilia/DF, 27 de novembro de 2019
DANIEL LUCHINE ISHIHARA
Pregoeiro"
164,," Contratacao de empresa especializada para o fornecimento de
medicamentos e insumos medico-hospitalares, sob demanda, para atendimento do Setor de Assistencia a
Saude da CLDF, conforme Termo de Referencia, Anexo I do Edital","22.500,00",, maior desconto,"12/12/2019, as 14:30","
PREGAO ELETRONICO No 41/2019
Processo: 001-001438/2019. Objeto Contratacao de empresa especializada para o fornecimento de
medicamentos e insumos medico-hospitalares, sob demanda, para atendimento do Setor de Assistencia a
Saude da CLDF, conforme Termo de Referencia, Anexo I do Edital. Valor estimado: R$ 22.500,00.
Data/hora da Sessao Publica: 12/12/2019, as 14:30. Local: Internet, no endereco www.comprasnet.gov.br.
Tipo: maior desconto. O edital encontra-se nos enderecos: www.comprasnet.gov.br (UASG 974004) e
www.cl.df.gov.br, no link transparencia. Maiores informacoes (61) 3348-8650.
Brasilia/DF, 27 de novembro de 2019
DANIEL LUCHINE ISHIHARA
Pregoeiro"
165,00050-00043043/2019-11," Registro de Precos para futura
aquisicao de equipamentos de (TI), Switches gerenciaveis (24 e 48 portas), Switches de distribuicao,
Gateway e aparelhos telefonicos IP, visado atendimento as necessidades de equipamentos de Tecnologia da
Informacao e Comunicacao (TIC) para o Sistema Penitenciario da Secretaria de Estado de Seguranca
Publica Distrito Federal",," De entrega: 30 (trinta) dias contados do recebimento da Nota
de Empenho ou da assinatura do contrato. Vigencia do Contrato: 120 (cento e vinte) dias a partir da data
da  assinatura. ", Menor Preco,13/12/2019 as  9:00,"
PREGAO ELETRONICO No 44/2019
Processo: 00050-00043043/2019-11. TIPO: Menor Preco. OBJETO: Registro de Precos para futura
aquisicao de equipamentos de (TI), Switches gerenciaveis (24 e 48 portas), Switches de distribuicao,
Gateway e aparelhos telefonicos IP, visado atendimento as necessidades de equipamentos de Tecnologia da
Informacao e Comunicacao (TIC) para o Sistema Penitenciario da Secretaria de Estado de Seguranca
Publica Distrito Federal. VALOR ESTIMADO: Sigiloso para as empresas e sera aberto apos o
encerramento da etapa de lances. PRAZOS: De entrega: 30 (trinta) dias contados do recebimento da Nota
de Empenho ou da assinatura do contrato. Vigencia do Contrato: 120 (cento e vinte) dias a partir da data
da  assinatura. DATA  DA SESSAO  PUBLICA:  13/12/2019 as  9:00 horas  no
www.comprasgovernamentais.gov.br. UASG 450107. Edital esta disponivel no endereco acima e no
h t t p : / / w w w. s s p . d f . g o v. b r / l i c i t a c o e s / .
Brasilia/DF, 02 de dezembro de 2019
AMILCAR UBIRATAN URACH VIEIRA
Coordenador"
166,," Contratacao de empresa especializada de engenharia para
implantacao do restaurante, abrigo de ambulancia e praca do servidor nas dependencias da Camara
Legislativa do Distrito Federal, conforme especificacoes e demais informacoes constantes do Projeto
Basico - Secao A do Edital","1.829.157,89",, Menor Preco Global,"19/12/2019, as 15:00","
TOMADA DE PRECOS No 01/2019
Processo: 001-000839/2018. Objeto: Contratacao de empresa especializada de engenharia para
implantacao do restaurante, abrigo de ambulancia e praca do servidor nas dependencias da Camara
Legislativa do Distrito Federal, conforme especificacoes e demais informacoes constantes do Projeto
Basico - Secao A do Edital. Valor estimado: R$ 1.829.157,89. Data/hora da Sessao Publica:
19/12/2019, as 15:00h. Local: Sala de Reuniao das Comissoes ""Pedro de Souza Duarte"" da Camara
Legislativa do Distrito Federal - CLDF, Eixo Monumental, Praca Municipal, Quadra 02, Lote 05,
Terreo Superior, Ed. Sede da CLDF, CEP: 70.094-902, Brasilia/DF. Tipo: Menor Preco Global. O
Edital podera ser retirado no endereco eletronico: www.cl.df.gov.br, na opcao ""Transparencia"" >
""Licitacoes"" > ""Tomada de Precos"" > ""Em andamento"". Maiores informacoes pelos telefones (61)
3348-8650/ (61) 3348-8558.
Brasilia/DF, 03 de dezembro de 2019
DIRCEU FALCAO DA MOTA NETO
Presidente da Comissao"
167,,,,,,,", REFERENTE AO PREGAO ELETRONICO No
12/2019
O Presidente da Comissao de Licitacao para Compra de Bens, Servicos e Obras - C P L I C / T E R R A C A P,
no uso das atribuicoes que lhe confere a Portaria no 577/2019-DIRAF, comunica a realizacao do
seguinte certame."
168,,,"579.109,06",," empreitada por preco unitario, para Aquisicao de
Seguranca Composta de Licencas de Antivirus e Firewall, sendo um Appliance com Throughput de
Firewall Minimo de 19 Gbps Licenciado, Incluindo Instalacao, Capacitacao Tecnica, Garantia e Suporte,
com financiamento do Banco Interamericano de Desenvolvimento - BID",," PUBLICA NACIONAL
PROJETO BR-L 1076 - SDE-DF/BID
PROCIDADES - PROGRAMA DE DESENVOLVIMENTO ECONOMICO
DO DISTRITO FEDERAL - ADES
Concorrencia LPN no 05/2019 - SDE/DF - do tipo empreitada por preco unitario, para Aquisicao de
Seguranca Composta de Licencas de Antivirus e Firewall, sendo um Appliance com Throughput de
Firewall Minimo de 19 Gbps Licenciado, Incluindo Instalacao, Capacitacao Tecnica, Garantia e Suporte,
com financiamento do Banco Interamericano de Desenvolvimento - BID. - processo n.o 0370-000096/2016
- valor estimado da contratacao: R$ 579.109,06 (quinhentos e setenta e nove mil cento e nove reais e seis
centavos) - Programa de Trabalho 22.661.6207.5021.0001 - Modernizacao e Melhoria da Infraestrutura das
Areas de Desenvolvimento Economico do DF, PROCIDADES /DF, natureza de despesa 4.4.90.51, Obras
e Instalacoes - fonte 136 - Data e horario de realizacao da licitacao: 07 de janeiro de 2020 - as 10:30 horas
(horario de Brasilia). A Comissao Especial de Licitacao da SDE torna publico aos interessados a abertura
da licitacao acima na data e horario indicados, na sede desta SDE, no endereco Setor Comercial Norte,
Quadra 02, Bloco ""C"", N 900, 2o andar - Asa Norte - Brasilia - DF. O edital e seus anexos deverao ser
retirados conforme  instrucoes contidas exclusivamente no  endereco eletronico  site:
http://www.sde.df.gov.br//, na pagina principal, aba ""licitacoes"", bem como, para acesso a outras
informacoes acerca do referido certame.
Brasilia/DF, 05 de dezembro de 2020
VALTER DE CERQUEIRA JUNIOR
Presidente da Comissao"
169,," Aquisicao de MATERIAL GRAFICO, destinado a suprir a demanda
desta Casa Legislativa, conforme especificacoes e quantidades detalhadas em planilha anexa (Anexo I do
Termo de Referencia)","197.014,86",, menor preco global,"19/12/2019, as 13:00","
PREGAO ELETRONICO No 42/2019
Processo: 001-001.298/2019. Objeto: Aquisicao de MATERIAL GRAFICO, destinado a suprir a demanda
desta Casa Legislativa, conforme especificacoes e quantidades detalhadas em planilha anexa (Anexo I do
Termo de Referencia). Valor estimado: R$ 197.014,86. Data/hora da Sessao Publica: 19/12/2019, as 13:00.
Local: Internet, no endereco www.comprasgovernamentais.gov.br. Tipo: menor preco global. O edital
encontra-se nos enderecos: www.comprasgovernamentais.gov.br (UASG 974004) e www.cl.df.gov.br, no
link transparencia. Maiores informacoes (61) 3348-8650.
Brasilia/DF, 06 de dezembro de 2019
DOUGLAS BRUNO GONCALVES DE LAET
Pregoeiro"
170,00072-00002494/2019-78," Aquisicao de material de
consumo (Alimentos Para Animais (Racao); Material Quimico (Testes); Material de Coudelaria ou de Uso
Zootecnico; Material de Caca e Pesca (Puca, Tarrafa); Material de Expediente; Material de
Acondicionamento e Embalagem (caixa coletora); Material de Limpeza e Producao de Higienizacao;
Vestuario, Tecidos e Aviamentos (macacao, chapeu e fita metrica); Material para Manutencao de Bens
Imoveis/Instalacoes (material para equipamento de irrigacao); Material Eletrico e Eletronico; Material de
Protecao e Seguranca (Luvas, mangueira); Sementes, Mudas de Plantas e Insumos; Material Laboratorial;
Ferramentas) e material permanente (Maquinas, Utensilios e Equipamentos Diversos; Maquinas,
Ferramentas e Utensilios de Oficina; Equipamentos e Utensilios Hidraulicos e Eletricos; Maquinas e
Equipamentos Agricolas e Rodoviarios; Veiculos Diversos) em conformidade com as especificacoes e
quantidades constantes do Termo de Referencia, Anexo I do Edital",," de entrega: Conforme Termo de
Referencia. Recebimento das Propostas: ate 20/12/2019 as 10h00 min no endereco eletronico
www.comprasnet.gov.br UASG 926241. ", Menor Preco por Grupo/ item,20/12/2019 as 10h00,"
PREGAO ELETRONICO No 015/2019
Processo: 00072-00002494/2019-78. Tipo: Menor Preco por Grupo/ item. Objeto: Aquisicao de material de
consumo (Alimentos Para Animais (Racao); Material Quimico (Testes); Material de Coudelaria ou de Uso
Zootecnico; Material de Caca e Pesca (Puca, Tarrafa); Material de Expediente; Material de
Acondicionamento e Embalagem (caixa coletora); Material de Limpeza e Producao de Higienizacao;
Vestuario, Tecidos e Aviamentos (macacao, chapeu e fita metrica); Material para Manutencao de Bens
Imoveis/Instalacoes (material para equipamento de irrigacao); Material Eletrico e Eletronico; Material de
Protecao e Seguranca (Luvas, mangueira); Sementes, Mudas de Plantas e Insumos; Material Laboratorial;
Ferramentas) e material permanente (Maquinas, Utensilios e Equipamentos Diversos; Maquinas,
Ferramentas e Utensilios de Oficina; Equipamentos e Utensilios Hidraulicos e Eletricos; Maquinas e
Equipamentos Agricolas e Rodoviarios; Veiculos Diversos) em conformidade com as especificacoes e
quantidades constantes do Termo de Referencia, Anexo I do Edital. Valor estimado: Sigiloso - Art. 34, Lei
13.303/2016 e Art. 16 do Regulamento de Licitacoes e Contratos da EMATER-DF. Programa de Trabalho:
20.606.6207.2173.0002;  20.606.6207.2173.0007; 20.606.6207.2173.0008;  20.606.6207.2173.0011 e
20.606.6207.2173.0018. Fonte: 232; 220; 432; 100- iduso 06. Prazo de entrega: Conforme Termo de
Referencia. Recebimento das Propostas: ate 20/12/2019 as 10h00 min no endereco eletronico
www.comprasnet.gov.br UASG 926241. Data da Sessao Publica: 20/12/2019 as 10h00min. Edital
disponivel no endereco descrito acima.
LUCIANA DE ANDRADE CAMPOS
Pregoeira"
171,," Aquisicao de copo para agua e cafe, descartavel, biodegradavel, em
amido de milho, conforme as especificacoes e quantidades previstas no Termo de Referencia - Anexo I do
Edital","165.040,00",, menor preco,"20/12/2019, as 14:00","
PREGAO ELETRONICO No 43/2019
COM COTA RESERVADA
Processo: 001-001417/2019. Objeto: Aquisicao de copo para agua e cafe, descartavel, biodegradavel, em
amido de milho, conforme as especificacoes e quantidades previstas no Termo de Referencia - Anexo I do
Edital. Valor estimado: R$ 165.040,00. Data/hora da Sessao Publica: 20/12/2019, as 14:00h. Local:
Internet, no endereco www.comprasnet.gov.br. Tipo: menor preco. O edital encontra-se nos enderecos:
www.comprasnet.gov.br (UASG 974004) e www.cl.df.gov.br, no link transparencia. Maiores informacoes
(61) 3348-8650.
Brasilia/DF, 09 de dezembro de 2019.
DIRCEU FALCAO DA MOTA NETO
Pregoeiro"
172,,,"579.109,06",," empreitada por preco unitario, para Aquisicao de Seguranca
Composta de Licencas de Antivirus e Firewall, sendo um Appliance com Throughput de Firewall Minimo de 19
Gbps Licenciado, Incluindo Instalacao, Capacitacao Tecnica, Garantia e Suporte, com financiamento do Banco
Interamericano de Desenvolvimento - BID",," PUBLICA NACIONAL
PROJETO BR-L 1076 - SDE-DF/BID
PROCIDADES - PROGRAMA DE DESENVOLVIMENTO ECONOMICO
DO DISTRITO FEDERAL - ADES
Concorrencia LPN no 05/2019 - SDE/DF - do tipo empreitada por preco unitario, para Aquisicao de Seguranca
Composta de Licencas de Antivirus e Firewall, sendo um Appliance com Throughput de Firewall Minimo de 19
Gbps Licenciado, Incluindo Instalacao, Capacitacao Tecnica, Garantia e Suporte, com financiamento do Banco
Interamericano de Desenvolvimento - BID. - processo n.o 0370-000096/2016 - valor estimado da contratacao:
R$ 579.109,06 (quinhentos e setenta e nove mil cento e nove reais e seis centavos) - Programa de Trabalho
22.661.6207.5021.0001 - Modernizacao e Melhoria da Infraestrutura das Areas de Desenvolvimento
Economico do DF, PROCIDADES /DF, natureza de despesa 4.4.90.51, Obras e Instalacoes - fonte 136 - Data e
horario de realizacao da licitacao: 07 de janeiro de 2020 - as 10:30 horas (horario de Brasilia). A Comissao
Especial de Licitacao da SDE torna publico aos interessados a abertura da licitacao acima na data e horario
indicados, na sede desta SDE, no endereco Setor Comercial Norte, Quadra 02, Bloco ""C"", N 900, 2o andar -
Asa Norte - Brasilia - DF. O edital e seus anexos deverao ser retirados conforme instrucoes contidas
exclusivamente no endereco eletronico site: http://www.sde.df.gov.br//, na pagina principal, aba ""licitacoes"",
bem como, para acesso a outras informacoes acerca do referido certame.
Brasilia/DF, 05 de dezembro de 2020
VALTER DE CERQUEIRA JUNIOR
Presidente da Comissao
COMPANHIA IMOBILIARIA DE BRASILIA"
