,Texto
60011,qualidade
60012,de
60013,Sócio-Administrador
60014,.
60015,EXTRATO
60016,CONTRATUAL
60017,Processo
60018,:
60019,00072-00002163/
60020,2018-57
60021,.
60022,Instrumento
60023,:
60024,Contrato
60025,nº
60026,11/
60027,2021-GCONV
60028,Contratação
60029,de
60030,serviço
60031,de
60032,suporte
60033,e
60034,manutenção
60035,do
60036,software
60037,ASI
60038,-
60039,módulo
60040,de
60041,patrimônio
60042,mobiliário
60043,com
60044,previsão
60045,de
60046,migração
60047,da
60048,base
60049,de
60050,dados
60051,atuais
60052,.
60053,Partes
60054,:
60055,EMPRESA
60056,DE
60057,ASSISTÊNCIA
60058,TÉCNICA
60059,E
60060,EXTENSÃO
60061,RURAL
60062,DO
60063,DISTRITO
60064,FEDERAL
60065,EMATER-DF
60066,e
60067,a
60068,Empresa
60069,LINK
60070,DATA
60071,INFORMATICA
60072,E
60073,SERVIÇOS
60074,S
60075,/
60076,A.
60077,Objeto
60078,:
60079,Contratação
60080,de
60081,serviço
60082,de
60083,suporte
60084,e
60085,manutenção
60086,do
60087,software
60088,ASI
60089,-
60090,módulo
60091,de
60092,patrimônio
60093,mobiliário
60094,com
60095,previsão
60096,de
60097,migração
60098,da
60099,base
60100,de
60101,dados
60102,atuais
60103,","
60104,nos
60105,moldes
60106,apresentados
60107,na
60108,proposta
60109,comercial
60110,.
60111,Dotação
60112,Orçamentária
60113,:
60114,Unidade
60115,Orçamentária
60116,:
60117,14203
60118,;
60119,Programa
60120,de
60121,Trabalho
60122,:
60123,20.126.8201.2557.2607
60124,;
60125,Projeto
60126,/
60127,Atividade
60128,/
60129,Denominação
60130,:
60131,GESTÃO
60132,DA
60133,INFORMAÇÃO
60134,E
60135,DOS
60136,SISTEMAS
60137,DE
60138,TECNOLOGIA
60139,DA
60140,INFORMAÇÃO
60141,EMATER
60142,-
60143,DISTRITO
60144,FEDERAL
60145,;
60146,Natureza
60147,da
60148,Despesa
60149,:
60150,33.90.39
60151,;
60152,Fonte
60153,de
60154,Recurso
60155,:
60156,100
60157,;
60158,Valor
60159,Total
60160,:
60161,R$
60162,"360.000,00"
60163,(
60164,trezentos
60165,e
60166,sessenta
60167,mil
60168,reais
60169,)
60170,.
60171,Fundamento
60172,Legal
60173,:
60174,A
60175,presente
60176,contratação
60177,será
60178,feita
60179,por
60180,meio
60181,da
60182,modalidade
60183,direta
60184,","
60185,por
60186,inexigibilidade
60187,de
60188,licitação
60189,com
60190,fulcro
60191,no
60192,inciso
60193,I
60194,do
60195,art.
60196,7º
60197,do
60198,Regulamento
60199,de
60200,Licitações
60201,e
60202,Contratações
60203,da
60204,EMATER-DF
60205,.
60206,Assinatura
60207,:
60208,07/06/2021
60209,.
60210,Vigência
60211,:
60212,12
60213,(
60214,doze
60215,)
60216,meses
60217,a
60218,contar
60219,da
60220,assinatura
60221,.
60222,Signatários
60223,:
60224,P
60225,/
60226,EMATER-DF
60227,:
60228,Denise
60229,Andrade
60230,da
60231,Fonseca
60232,","
60233,Presidente
60234,.
60235,P
60236,/
60237,Contratada
60238,:
60239,Gonçalo
60240,Alexandre
60241,Lopes
60242,.
60243,EXTRATO
60244,DE
60245,CONTRATO
60246,Contrato
60247,:
60248,01/2021
60249,.
60250,Assinatura
60251,23/06/2021
60252,.
60253,Processo
60254,00092-00000494/
60255,2020-01
60256,.
60257,OBJETO
60258,:
60259,Extensão
60260,da
60261,extensão
60262,de
60263,rede
60264,elétrica
60265,para
60266,ligação
60267,de
60268,energia
60269,elétrica
60270,da
60271,Unidade
60272,Consumidora
60273,situada
60274,no
60275,endereço
60276,:
60277,Setor
60278,Habitacional
60279,Pôr
60280,do
60281,Sol
60282,Q.
60283,703
60284,Área
60285,Especial
60286,","
60287,Ceilândia-DF
60288,","
60289,estabelecendo
60290,a
60291,forma
60292,e
60293,as
60294,condições
60295,para
60296,a
60297,execução
60298,da
60299,obra
60300,","
60301,referente
60302,ao
60303,Projeto
60304,/
60305,Orçamento
60306,2020-CEB-0915
60307,","
60308,nos
60309,termos
60310,da
60311,Resolução
60312,ANEEL
60313,nº.
60314,414/2010
60315,.
60316,DOTAÇÃO
60317,ORÇAMENTÁRIA
60318,:
60319,UO
60320,:
60321,22.202
60322,;
60323,PROGRAMA
60324,DE
60325,TRABALHO
60326,:
60327,17.122.8209.8517.6977/33.90.39
60328,","
60329,CÓDIGO
60330,12.203.208
60331,.
60332,307-7
60333,","
60334,FONTE
60335,DE
60336,RECURSO
60337,:
60338,RECURSOS
60339,PRÓPRIOS
60340,","
60341,CÓDIGO
60342,11.101.000
60343,.
60344,000-3
60345,;
60346,UG
60347,:
60348,190.206
60349,;
60350,GESTÃO
60351,:
60352,19.206
60353,;
60354,EMPENHO
60355,65/2021
60356,","
60357,DATADO
60358,DE
60359,:
60360,13/01/2021
60361,","
60362,VALOR
60363,DO
60364,EMPENHO
60365,:
60366,R$
60367,"32.851.845,30(trinta"
60368,e
60369,dois
60370,milhões
60371,e
60372,oitocentos
60373,e
60374,cinquenta
60375,e
60376,um
60377,mil
60378,e
60379,oitocentos
60380,e
60381,quarenta
60382,e
60383,cinco
60384,reais
60385,e
60386,trinta
60387,centavos
60388,)
60389,.
60390,VALOR
60391,DO
60392,CONTRATO
60393,:
60394,R$
60395,"20.293,35"
60396,(
60397,vinte
60398,mil
60399,e
60400,duzentos
60401,e
60402,noventa
60403,e
60404,três
60405,reais
60406,e
60407,trinta
60408,e
60409,cinco
60410,)
60411,VIGÊNCIA
60412,:
60413,120
60414,(
60415,cento
60416,e
60417,vinte
60418,)
60419,dias
60420,.
60421,FISCALIZAÇÃO
60422,Rodrigo
60423,de
60424,Paiva
60425,Oliveira
60426,Lepri
60427,","
60428,matrícula
60429,nº
60430,52513-6
60431,para
60432,gestor
60433,e
60434,fiscal
60435,.
60436,ASSINANTES
60437,:
60438,Pela
60439,CAESB
60440,:
60441,PEDRO
60442,CARDOSO
60443,DE
60444,SANTANA
60445,FILHO
60446,","
60447,Presidente
60448,e
60449,Virgílio
60450,de
60451,Melo
60452,Peres
60453,","
60454,Diretora
60455,de
60456,Engenharia
60457,.
60458,Pela
60459,NEOENERGIA
60460,:
60461,FRACISCO
60462,GERALDO
60463,FRANCO
60464,JUNIOR
60465,e
60466,SEBASTIÃO
60467,ELIAS
60468,DA
60469,SILVA
60470,.
60471,EXTRATO
60472,DE
60473,CONTRATO
60474,Contrato
60475,de
60476,Doação
60477,nº
60478,01/2021
60479,.
60480,Assinatura
60481,23/06/2021
60482,.
60483,Processo
60484,00054-00047225/202173
60485,.
60486,OBJETO
60487,:
60488,Doação
60489,de
60490,100
60491,(
60492,cem
60493,)
60494,metros
60495,de
60496,TUBO
60497,CERÂMICO
60498,DRENO
60499,","
60500,PB
60501,","
60502,JNE
60503,","
60504,DN
60505,200
60506,X
60507,"1,5"
60508,M.
60509,VALOR
60510,DO
60511,CONTRATO
60512,:
60513,R$
60514,"250,00"
60515,(
60516,duzentos
60517,e
60518,cinquenta
60519,reais
60520,)
60521,.
60522,FISCALIZAÇÃO
60523,:
60524,Carlos
60525,Alberto
60526,Faviero
60527,","
60528,matrícula
60529,49
60530,.
60531,533-6
60532,.
60533,ASSINANTES
60534,:
60535,Pela
60536,CAESB
60537,:
60538,PEDRO
60539,CARDOSO
60540,DE
60541,SANTANA
60542,FILHO
60543,","
60544,Presidente
60545,e
60546,ROBERTA
60547,ALVES
60548,ZANATTA
60549,","
60550,Diretora
60551,de
60552,Suporte
60553,ao
60554,Negócio
60555,.
60556,Pela
60557,POLÍCIA
60558,MILITAR
60559,DO
60560,DISTRITO
60561,FEDERAL
60562,-
60563,PMDF
60564,:
60565,GIUVANY
60566,PAQUITO
60567,MENEGASSI
60568,BASTOS
60569,.
60570,EXTRATO
60571,DO
60572,CONTRATO
60573,Nº
60574,45830/2022
60575,Processo
60576,:
60577,00040-00046573/
60578,2021-73
60579,.
60580,A
60581,SECRETARIA
60582,DE
60583,ESTADO
60584,DE
60585,ECONOMIA
60586,DO
60587,DISTRITO
60588,FEDERAL
60589,(
60590,SEEC
60591,/
60592,DF
60593,)
60594,","
60595,na
60596,qualidade
60597,de
60598,CONTRATANTE
60599,e
60600,a
60601,CENTRAL
60602,IT
60603,TECNOLOGIA
60604,DA
60605,INFORMAÇÃO
60606,LTDA
60607,","
60608,na
60609,qualidade
60610,de
60611,CONTRATADA
60612,.
60613,DO
60614,OBJETO
60615,:
60616,a
60617,contratação
60618,de
60619,empresa
60620,especializada
60621,no
60622,fornecimento
60623,de
60624,solução
60625,tecnológica
60626,integrada
60627,de
60628,Gerenciamento
60629,de
60630,Serviços
60631,de
60632,Tecnologia
60633,da
60634,Informação
60635,com
60636,Inteligência
60637,Artificial
60638,Integrada
60639,(
60640,AITSM
60641,)
60642,","
60643,gerenciamento
60644,de
60645,serviços
60646,administrativos
60647,e
60648,automação
60649,de
60650,processos
60651,","
60652,no
60653,modelo
60654,de
60655,Software
60656,como
60657,Serviço
60658,(
60659,SaaS
60660,)
60661,","
60662,contemplando
60663,a
60664,customização
60665,e
60666,transferência
60667,de
60668,conhecimento
60669,a
60670,fim
60671,de
60672,atender
60673,às
60674,demandas
60675,da
60676,Secretaria
60677,de
60678,Estado
60679,de
60680,Economia
60681,do
60682,Distrito
60683,Federal
60684,","
60685,conforme
60686,especificações
60687,e
60688,condições
60689,estabelecidas
60690,no
60691,Edital
60692,de
60693,Licitação
60694,de
60695,Pregão
60696,Eletrônico
60697,Nº
60698,033/2021
60699,-
60700,COLIC
60701,/
60702,SCG
60703,/
60704,SPLAN
60705,/
60706,SEEC-DF
60707,.
60708,DO
60709,VALOR
60710,:
60711,o
60712,valor
60713,total
60714,do
60715,CONTRATO
60716,é
60717,de
60718,R$
60719,"9.800.196,00"
60720,(
60721,nove
60722,milhões
60723,e
60724,oitocentos
60725,mil
60726,e
60727,cento
60728,e
60729,noventa
60730,e
60731,seis
60732,reais
60733,)
60734,","
60735,e
60736,correrá
60737,à
60738,conta
60739,de
60740,dotações
60741,orçamentárias
60742,consignadas
60743,no
60744,orçamento
60745,corrente
60746,Lei
60747,Orçamentária
60748,Anual
60749,","
60750,enquanto
60751,as
60752,parcelas
60753,remanescentes
60754,serão
60755,custeadas
60756,à
60757,conta
60758,de
60759,dotações
60760,a
60761,serem
60762,alocadas
60763,no
60764,orçamento
60765,seguinte
60766,.
60767,DA
60768,DOTAÇÃO
60769,ORÇAMENTÁRIA
60770,:
60771,I
60772,-
60773,Unidade
60774,Orçamentária
60775,:
60776,19.101
60777,;
60778,II
60779,-
60780,Programa
60781,de
60782,Trabalho
60783,:
60784,04.126.6203.2557.0007
60785,;
60786,III
60787,-
60788,Natureza
60789,da
60790,Despesa
60791,:
60792,33.90.40
60793,;
60794,IV
60795,-
60796,Fonte
60797,de
60798,Recursos
60799,:
60800,100
60801,.
60802,O
60803,empenho
60804,inicial
60805,é
60806,de
60807,R$
60808,"1.632.361,50"
60809,(
60810,um
60811,milhão
60812,","
60813,seiscentos
60814,e
60815,trinta
60816,e
60817,dois
60818,mil
60819,trezentos
60820,e
60821,sessenta
60822,e
60823,um
60824,reais
60825,e
60826,cinquenta
60827,centavos
60828,)
60829,","
60830,conforme
60831,Nota
60832,de
60833,Empenho
60834,nº
60835,2022NE02140
60836,","
60837,emitida
60838,em
60839,23
60840,de
60841,fevereiro
60842,de
60843,2022
60844,","
60845,sob
60846,o
60847,evento
60848,nº
60849,400091
60850,","
60851,na
60852,modalidade
60853,Estimativo
60854,.
60855,DO
60856,PRAZO
60857,DE
60858,VIGÊNCIA
60859,:
60860,o
60861,CONTRATO
60862,terá
60863,vigência
60864,de
60865,12
60866,(
60867,doze
60868,)
60869,meses
60870,","
60871,a
60872,contar
60873,de
60874,sua
60875,assinatura
60876,","
60877,podendo
60878,ser
60879,prorrogado
60880,por
60881,igual
60882,período
60883,","
60884,limitado
60885,a
60886,sua
60887,duração
60888,a
60889,60
60890,(
60891,sessenta
60892,)
60893,meses
60894,","
60895,nos
60896,termos
60897,do
60898,inciso
60899,II
60900,","
60901,artigo
60902,57
60903,","
60904,da
60905,Lei
60906,nº
60907,8.666
60908,","
60909,de
60910,1993
60911,.
60912,DA
60913,ASSINATURA
60914,:
60915,15/03/2022
60916,.
60917,DOS
60918,SIGNATÁRIOS
60919,:
60920,Pela
60921,SEEC
60922,:
60923,ANDERSON
60924,FABRÍCIO
60925,DE
60926,ALCÂNTARA
60927,","
60928,Subsecretário
60929,de
60930,Compras
60931,Governamentais
60932,e
60933,pela
60934,CONTRATADA
60935,:
60936,CARLOS
60937,ALBERTO
60938,FREITAS
60939,e
60940,ANTÔNIO
60941,JORGE
60942,SOARES
60943,DE
60944,SOUZA
60945,","
60946,na
60947,qualidade
60948,de
60949,Administrador
60950,Sócio
60951,e
60952,Administrador
60953,não
60954,Sócio
60955,","
60956,da
60957,Empresa
60958,respectivamente
60959,.
60960,EXTRATO
60961,DE
60962,CONTRATO
60963,O
60964,BRB
60965,Banco
60966,de
60967,Brasília
60968,S.A.
60969,torna
60970,pública
60971,a
60972,celebração
60973,do
60974,contrato
60975,de
60976,patrocínio
60977,2022/060
60978,","
60979,celebrado
60980,junto
60981,à
60982,KTF
60983,Sports
60984,Eireli
60985,","
60986,para
60987,realização
60988,do
60989,projeto
60990,""""
60991,Piloto
60992,Lucas
60993,Foresti
60994,Stock
60995,Car
60996,2022
60997,","
60998,pelo
60999,valor
61000,global
61001,de
61002,R$
61003,"1.850.000,00"
61004,(
61005,um
61006,milhão
61007,oitocentos
61008,e
61009,cinquenta
61010,mil
61011,reais
61012,)
61013,.
61014,Nota
61015,Executiva
61016,PRESI
61017,/
61018,SUMAR
61019,/
61020,GEPAT
61021,2022/011
61022,.
61023,Assinatura
61024,:
61025,11/02/2022
61026,.
61027,Vigência
61028,:
61029,330
61030,dias
61031,.
61032,Signatários
61033,pelo
61034,BRB
61035,:
61036,Paulo
61037,Henrique
61038,Bezerra
61039,Rodrigues
61040,Costa
61041,e
61042,Cristiane
61043,Maria
61044,Lima
61045,Bukowitz
61046,.
61047,Pelo
61048,Contratado
61049,:
61050,José
61051,Roberto
61052,Sabathe
61053,.
61054,Executor
61055,:
61056,William
61057,Roberto
61058,Vaz
61059,de
61060,Oliveira
61061,.
61062,Processo:225/2022
61063,.
61064,EXTRATO
61065,DO
61066,CONTRATO
61067,DE
61068,PRESTAÇÃO
61069,DE
61070,SERVIÇOS
61071,Nº
61072,03/2022
61073,Partes
61074,:
61075,DETRAN-DF
61076,e
61077,a
61078,WANJOUR
61079,COMÉRCIO
61080,DE
61081,METAIS
61082,","
61083,JÓIAS
61084,E
61085,SERVIÇOS
61086,DE
61087,TELECOMUNICAÇÕES
61088,LTDA
61089,EPP
61090,.
61091,Processo
61092,:
61093,00055-00015494/
61094,2020-61
61095,.
61096,Objeto
61097,:
61098,prestação
61099,de
61100,serviços
61101,gráficos
61102,sob
61103,demanda
61104,","
61105,para
61106,a
61107,emissão
61108,de
61109,histórico
61110,da
61111,medalha
61112,","
61113,diploma
61114,da
61115,medalha
61116,","
61117,diploma
61118,da
61119,insígnia
61120,","
61121,porta
61122,diploma
61123,e
61124,sacola
61125,de
61126,papel
61127,.
61128,Valor
61129,contratado
61130,:
61131,R$
61132,"32.500,00"
61133,(
61134,trinta
61135,e
61136,dois
61137,mil
61138,e
61139,quinhentos
61140,reais
61141,)
61142,anuais
61143,.
61144,Dotação
61145,Orçamentária
61146,:
61147,Nota
61148,de
61149,Empenho
61150,nº
61151,2022NE00380
61152,","
61153,de
61154,10/03/2022
61155,","
61156,Programa
61157,de
61158,Trabalho
61159,06122821785170022
61160,","
61161,Fonte
61162,de
61163,Recurso
61164,220
61165,","
61166,Evento
61167,400091
61168,","
61169,Natureza
61170,da
61171,despesa
61172,:
61173,339039
61174,","
61175,Modalidade
61176,:
61177,Ordinário
61178,","
61179,no
61180,valor
61181,de
61182,R$
61183,"32.500,00"
61184,(
61185,trinta
61186,e
61187,dois
61188,mil
61189,e
61190,quinhentos
61191,reais
61192,)
61193,.
61194,Vigência
61195,:
61196,12
61197,(
61198,doze
61199,)
61200,meses
61201,","
61202,prorrogáveis
61203,.
61204,Data
61205,da
61206,assinatura
61207,:
61208,15/03/2022
61209,.
61210,Das
61211,partes
61212,:
61213,ZÉLIO
61214,MAIA
61215,DA
61216,ROCHA
61217,","
61218,Diretor
61219,Geral
61220,/
61221,DETRAN
61222,e
61223,WASHINGTON
61224,RODRIGUES
61225,SILVA
61226,JANNUZZI
61227,","
61228,Sócio-Administrador
61229,.
61230,EXTRATO
61231,DO
61232,CONTRATO
61233,DE
61234,LOCAÇÃO
61235,DE
61236,IMÓVEL
61237,Nº
61238,09/2022
61239,Processo
61240,:
61241,04011-00002520/
61242,2021-11
61243,.
61244,Partes
61245,:
61246,O
61247,DISTRITO
61248,FEDERAL
61249,","
61250,por
61251,meio
61252,da
61253,SECRETARIA
61254,DE
61255,ESTADO
61256,DA
61257,MULHER
61258,DO
61259,DISTRITO
61260,FEDERAL
61261,","
61262,CNPJ
61263,n
61264,°
61265,15.169.975/
61266,0001-15
61267,","
61268,doravante
61269,denominada
61270,Locatária
61271,","
61272,e
61273,a
61274,empresa
61275,MSA
61276,EMPREENDIMENTOS
61277,IMOBILIÁRIOS
61278,EIRELLI
61279,","
61280,CNPJ
61281,nº
61282,24.942.556/
61283,0001-65
61284,.
61285,OBJETO
61286,:
61287,locação
61288,de
61289,imóvel
61290,situado
61291,na
61292,QS
61293,406
61294,Conjunto
61295,E
61296,Lote
61297,3
61298,Loja
61299,4
61300,Edifício
61301,Arena
61302,Mall
61303,","
61304,destinado
61305,ao
61306,funcionamento
61307,da
61308,Unidade
61309,Operativa
61310,desta
61311,Secretaria
61312,denominada
61313,Núcleo
61314,de
61315,Atendimento
61316,à
61317,Família
61318,e
61319,aos
61320,Autores
61321,de
61322,Violência
61323,Doméstica
61324,-
61325,Samambaia
61326,","
61327,conforme
61328,especificações
61329,do
61330,Projeto
61331,Básico
61332,-
61333,SMDF
61334,/
61335,SUBEV(72448892
61336,)
61337,","
61338,Edital
61339,04/2021
61340,(
61341,72450067
61342,)
61343,","
61344,Aviso
61345,de
61346,Procura
61347,de
61348,Imóvel
61349,n.º
61350,4/2021
61351,-
61352,SMDF
61353,/
61354,SUBEV
61355,(
61356,72452671
61357,)
61358,","
61359,Laudo
61360,de
61361,Avaliação
61362,Nº
61363,155/2022
61364,-
61365,TERRACAP
61366,/
61367,DICOM
61368,/
61369,GEPEA
61370,/
61371,NUPEA
61372,(
61373,80363085
61374,)
61375,","
61376,Proposta
61377,(
61378,80828046
61379,)
61380,.
61381,UNIDADE
61382,ORÇAMENTÁRIA
61383,:
61384,57.101
61385,.
61386,PROGRAMA
61387,DE
61388,TRABALHO
61389,:
61390,14.422.6211.4211.0002
61391,.
61392,NATUREZA
61393,DA
61394,DESPESA
61395,:
61396,33.90.39
61397,.
61398,FONTE
61399,DE
61400,RECURSO
61401,:
61402,100
61403,.
61404,NOTA
61405,DE
61406,EMPENHO
61407,INICIAL
61408,:
61409,nº
61410,2022NE00098
61411,","
61412,no
61413,valor
61414,de
61415,R$
61416,"46.261,48"
61417,(
61418,quarenta
61419,e
61420,seis
61421,mil
61422,","
61423,duzentos
61424,e
61425,sessenta
61426,e
61427,um
61428,reais
61429,e
61430,quarenta
61431,e
61432,oito
61433,centavos
61434,)
61435,","
61436,emitida
61437,em
61438,15/03/2022
61439,.
61440,EVENTO
61441,:
61442,400091
61443,.
61444,MODALIDADE
61445,:
61446,global
61447,.
61448,VALOR
61449,DO
61450,CONTRATO
61451,:
61452,R$
61453,R$
61454,"142.137,28"
61455,(
61456,cento
61457,e
61458,quarenta
61459,e
61460,dois
61461,mil
61462,cento
61463,e
61464,trinta
61465,e
61466,sete
61467,reais
61468,e
61469,vinte
61470,e
61471,oito
61472,centavos
61473,)
61474,.
61475,VIGÊNCIA
61476,:
61477,O
61478,contrato
61479,terá
61480,vigência
61481,de
61482,24
61483,(
61484,vinte
61485,e
61486,quatro
61487,)
61488,meses
61489,","
61490,a
61491,contar
61492,de
61493,sua
61494,assinatura
61495,","
61496,podendo
61497,ser
61498,prorrogado
61499,nos
61500,termos
61501,da
61502,legislação
61503,vigente
61504,.
61505,DA
61506,ASSINATURA
61507,:
61508,16/03/2022
61509,.
61510,SIGNATÁRIOS
61511,:
61512,pela
61513,Locatária
61514,:
61515,VANDERCY
61516,ANTONIA
61517,DE
61518,CAMARGOS
61519,","
61520,na
61521,qualidade
61522,de
61523,Secretária
61524,Executiva
61525,;
61526,pela
61527,Locadora
61528,:
61529,MAYRA
61530,ALMEIDA
61531,SARKIS
61532,ARENA
61533,","
61534,na
61535,qualidade
61536,SÓCIA-ADMINISTRADORA
61537,.
61538,EXTRATO
61539,DO
61540,CONTRATO
61541,Nº
61542,03/2022
61543,Processo
61544,:
61545,00392-00007703/
61546,2021-81
61547,Contratante
61548,:
61549,Companhia
61550,de
61551,Desenvolvimento
61552,Habitacional
61553,do
61554,Distrito
61555,Federal
61556,/
61557,CODHAB-
61558,CNPJ
61559,09.335.575/
61560,0001-30
61561,;
61562,Contratada
61563,:
61564,TELLUS
61565,INFORMÁTICA
61566,E
61567,TELECOMUNICAÇÕES
61568,LTDA
61569,CNPJ
61570,24.935.454/
61571,0001-12
61572,.
61573,Objeto
61574,:
61575,Contratação
61576,de
61577,9.504
61578,UST
61579,'
61580,s
61581,para
61582,dar
61583,continuidade
61584,ao
61585,desenvolvimento
61586,de
61587,sistemas
61588,web
61589,e
61590,mobile
61591,baseado
61592,na
61593,arquitetura
61594,de
61595,microsserviços
61596,","
61597,arquitetura
61598,essa
61599,que
61600,visa
61601,o
61602,desenvolvimento
61603,de
61604,pequenos
61605,sistemas
61606,que
61607,terão
61608,seu
61609,desenvolvimento
61610,","
61611,manutenção
61612,e
61613,sustentação
61614,executado
61615,pela
61616,contratada
61617,","
61618,baseado
61619,também
61620,nas
61621,ideias
61622,e
61623,práticas
61624,do
61625,desenvolvimento
61626,ágil
61627,","
61628,de
61629,forma
61630,a
61631,suportar
61632,as
61633,ações
61634,relacionadas
61635,ao
61636,planejamento
61637,estratégico
61638,desta
61639,empresa
61640,pública
61641,.
61642,Dotação
61643,Orçamentária
61644,:
61645,UO
61646,28.209
61647,.
61648,Programa
61649,de
61650,Trabalho
61651,:
61652,15.126.8208.1471.0064
61653,.
61654,Natureza
61655,da
61656,Despesa
61657,:
61658,33.90.39
61659,.
61660,Fonte
61661,:
61662,220
61663,.
61664,Nota
61665,de
61666,Empenho
61667,2022NE00145
61668,","
61669,emitida
61670,em
61671,15/03/2022
61672,no
61673,valor
61674,de
61675,R$
61676,"150.000,00"
61677,(
61678,cento
61679,e
61680,cinquenta
61681,mil
61682,reais
61683,)
61684,.
61685,Valor
61686,do
61687,Contrato
61688,:
61689,R$
61690,"570.240,00"
61691,(
61692,quinhentos
61693,e
61694,setenta
61695,mil
61696,duzentos
61697,e
61698,quarenta
61699,reais
61700,)
61701,.
61702,Modalidade
61703,:
61704,Global
61705,.
61706,Evento
61707,:
61708,400091
61709,.
61710,Data
61711,da
61712,Assinatura
61713,:
61714,16/03/2022
61715,.
61716,Vigência
61717,:
61718,06
61719,(
61720,seis
61721,)
61722,meses
61723,.
61724,Signatários
61725,:
61726,Pela
61727,CODHAB
61728,/
61729,DF
61730,:
61731,JOÃO
61732,MONTEIRO
61733,NETO
61734,","
61735,na
61736,qualidade
61737,de
61738,Diretor-Presidente
61739,;
61740,Pela
61741,Contratada
61742,:
61743,LUIZ
61744,CARLOS
61745,RODRIGUES
61746,","
61747,na
61748,qualidade
61749,de
61750,Diretor
61751,.
61752,EXTRATO
61753,DE
61754,CONTRATO
61755,Nº
61756,045723/2022
61757,Processo
61758,:
61759,00366-00000136/
61760,2022-11
61761,PARTES
61762,:
61763,ADMINISTRAÇÃO
61764,REGIONAL
61765,DE
61766,VICENTE
61767,PIRES
61768,/
61769,RA-VP
61770,-
61771,DF
61772,e
61773,OURO
61774,GÁS
61775,LTDA
61776,.
61777,","
61778,OBJETO
61779,:
61780,Aquisição
61781,de
61782,gás
61783,liquefeito
61784,de
61785,petróleo
61786,","
61787,botijão
61788,de
61789,13
61790,kg
61791,para
61792,consumo
61793,da
61794,Administração
61795,Regional
61796,de
61797,Vicente
61798,Pires
61799,RA-XXX
61800,.
61801,Data
61802,da
61803,assinatura
61804,:
61805,21/02/2022
61806,.
61807,Vigência
61808,do
61809,Contrato
61810,:
61811,O
61812,contrato
61813,terá
61814,vigência
61815,do
61816,contrato
61817,será
61818,a
61819,partir
61820,da
61821,sua
61822,assinatura
61823,até
61824,15/03/2022
61825,","
61826,devendo
61827,ser
61828,publicado
61829,no
61830,DODF
61831,a
61832,expensas
61833,da
61834,Administração
61835,.
61836,Valor
61837,:
61838,R$
61839,"1.991,20"
61840,(
61841,um
61842,mil
61843,","
61844,novecentos
61845,noventa
61846,e
61847,um
61848,reais
61849,e
61850,vinte
61851,centavos
61852,)
61853,","
61854,recursos
61855,esses
61856,procedentes
61857,do
61858,orçamento
61859,do
61860,Distrito
61861,Federal
61862,para
61863,o
61864,corrente
61865,exercício
61866,","
61867,Lei
61868,nº
61869,7.061
61870,de
61871,07
61872,de
61873,janeiro
61874,de
61875,2022
61876,","
61877,publicada
61878,no
61879,DODF
61880,do
61881,dia
61882,07
61883,de
61884,janeiro
61885,de
61886,2022
61887,-
61888,Edição
61889,Extra
61890,.
61891,Dotação
61892,Orçamentária
61893,:
61894,PROGRAMA
61895,DE
61896,TRABALHO
61897,04.122.6001.8517.0095
61898,;
61899,FONTE
61900,DE
61901,RECURSOS
61902,100
61903,;
61904,CÓDIGO
61905,U.O
61906,09133
61907,;
61908,NATUREZA
61909,DA
61910,DESPESA
61911,339030
61912,;
61913,EVENTO
61914,400091
61915,;
61916,NE
61917,nº
61918,2022NE00016
61919,","
61920,emitida
61921,em
61922,04/02/2022
61923,;
61924,MODALIDADE
61925,:
61926,Global
61927,;
61928,SIGNATÁRIOS
61929,pelo
61930,Distrito
61931,Federal
61932,DANIEL
61933,DE
61934,CASTRO
61935,SOUSA
61936,","
61937,na
61938,qualidade
61939,de
61940,Administrador
61941,Regional
61942,.
61943,Pela
61944,Contratada
61945,Bruna
61946,Maria
61947,Oliveira
61948,Araújo
61949,","
61950,na
61951,qualidade
61952,de
61953,Representante
61954,Legal
61955,.
61956,EXTRATO
61957,DO
61958,CONTRATO
61959,BRB
61960,Nº
61961,233/2021
61962,Contratada
61963,:
61964,LEFOSSE
61965,ADVOGADOS
61966,.
61967,Modalidade
61968,:
61969,Inexigibilidade
61970,.
61971,Objeto
61972,:
61973,Prestação
61974,de
61975,assessoria
61976,jurídica
61977,ao
61978,BRB
61979,.
61980,Vigência
61981,:
61982,21/07/2021
61983,a
61984,20/07/2022
61985,.
61986,Valor
61987,Total
61988,:
61989,R$
61990,"1.780.000,00"
61991,.
61992,Gestor
61993,:
61994,WILY
61995,DA
61996,SILVA
61997,LEÃO
61998,.
61999,Pelo
62000,BRB
62001,:
62002,PAULO
62003,HENRIQUE
62004,BEZERRA
62005,RODRIGUES
62006,COSTA
62007,;
62008,e
62009,Pela
62010,Contratada
62011,:
62012,RICARDO
62013,PRADO
62014,MACEDO
62015,DE
62016,CARVALHO
62017,e
62018,JANA
62019,ARAÚJO
62020,DE
62021,OLIVEIRA
62022,.
62023,Processo
62024,041.000.388/2021
62025,.
62026,As
62027,despesas
62028,decorrentes
62029,do
62030,presente
62031,contrato
62032,correrão
62033,com
62034,base
62035,no
62036,orçamento
62037,de
62038,investimentos
62039,e
62040,dispêndios
62041,","
62042,natureza
62043,4
62044,-
62045,Dispêndio
62046,das
62047,Estatais
62048,e
62049,Fonte
62050,1
62051,-
