dodf,num_doc_dodf,data_doc_dodf,ato,texto_ato,hierarquia_lotacao,orgao,nome,matricula,cargo_efetivo,matricula_SIAPE,cargo_comissionado,simbolo,IOB
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR JOEL CAMARGO RUBIM para exercer o Cargo de Natureza Especial, Simbolo CNE-05, de Superintendente, da Superintendencia Tecnico-Cientifica, da Fundacao de Apoio a Pesquisa do Distrito Federal FAP.",Superintendencia Tecnico-Cientifica,Fundacao de Apoio a Pesquisa do Distrito Federal FAP,JOEL CAMARGO RUBIM,,,,Superintendente,CNE-05,O B-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR LUCIANA CAIXETA VIANA PINHEIRO para exercer o Cargo em Comissao, Simbolo bolo DFG-14, de Gerente, da Gerencia de Instrucoes para Compras e Contratacoes de Servicos, da Diretoria de Apoio Operacional, da Subsecretaria de Administracao Geral, da Secretaria de Estado de Habitacao, Regularizacao e Desenvolvimento Urbano do Distrito Federal.","Gerencia de Instrucoes para Compras e Contratacoes de Servicos, da Diretoria de Apoio Operacional, da Subsecretaria de Administracao Geral","Secretaria de Estado de Habitacao, Regularizacao e Desenvolvimento Urbano do Distrito Federal",LUCIANA CAIXETA VIANA PINHEIRO,,,,Gerente,DFG-14,O B-nome I-nome I-nome I-nome O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR SASBEN MARIA DE CASTRO ANTUM DA SILVA para exercer o Cargo em Comissao, Simbolo DFG-12, de Chefe, do Nucleo de Execucao Orcamentaria e Financeira, da Gerencia de Planejamento e Administracao Financeira, da Diretoria Administrativo Financeira, ceira, da Subsecretaria de Administracao Geral, da Secretaria de Estado de Desenvolvimento Economico do Distrito Federal.","Nucleo de Execucao Orcamentaria e Financeira, da Gerencia de Planejamento e Administracao Financeira, da Diretoria Administrativo Financeira, ceira, da Subsecretaria de Administracao Geral",Secretaria de Estado de Desenvolvimento Economico do Distrito Federal,SASBEN MARIA DE CASTRO ANTUM DA SILVA,,,,Chefe,DFG-12,O B-nome I-nome I-nome I-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR ANDREZZA SILVA GONCALVES COELHO para exercer o Cargo em Comissao, Simbolo DFA-14, de Assessor, da Diretoria Geral Adjunta, da Agencia de Fiscalizacao do Distrito Federal AGEFIS. AGEFIS.",Diretoria Geral Adjunta,Agencia de Fiscalizacao do Distrito Federal AGEFIS AGEFIS,ANDREZZA SILVA GONCALVES COELHO,,,,Assessor,DFA-14,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O O O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR ANDREA DE SOUZA SILVA DOS SANTOS para exercer o Cargo em Comissao, Simbolo DFA-08, de Assessor Tecnico, da Assessoria, da Secretaria de Estado de Desenvolvimento mento Social e Transferencia de Renda do Distrito Federal.",Assessoria,Secretaria de Estado de Desenvolvimento mento Social e Transferencia de Renda do Distrito Federal,ANDREA DE SOUZA SILVA DOS SANTOS,,,,Assessor Tecnico,DFA-08,O B-nome I-nome I-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR ADRIANA MACEDO E SOUZA para exercer o Cargo em Comissao, Simbolo DFA-08, de Assessor Tecnico, da Gerencia dos Terminais Rodoviarios de Taguatinga, da Coordenacao denacao de Terminais Rodoviarios, da Subsecretaria de Infraestrutura, da Secretaria de Estado de Transportes do Distrito Federal.","Gerencia dos Terminais Rodoviarios de Taguatinga, da Coordenacao denacao de Terminais Rodoviarios, da Subsecretaria de Infraestrutura",Secretaria de Estado de Transportes do Distrito Federal,ADRIANA MACEDO E SOUZA,,,,Assessor Tecnico,DFA-08,O B-nome I-nome I-nome I-nome O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR ICARO DE OLIVEIRA MORAIS, Agente de Atividades Penitenciarias, matricula cula 176.185-4, para exercer o Cargo em Comissao, Simbolo DFG-12, de Chefe, do Nucleo de Suprimentos, da Gerencia de Administracao Penitenciaria, da Penitenciaria do Distrito Federal, da Subsecretaria do Sistema Penitenciario, da Secretaria de Estado de Seguranca Publica do Distrito Federal.","Nucleo de Suprimentos, da Gerencia de Administracao Penitenciaria, da Penitenciaria do Distrito Federal, da Subsecretaria do Sistema Penitenciario",Secretaria de Estado de Seguranca Publica do Distrito Federal,ICARO DE OLIVEIRA MORAIS,176.185-4,Agente de Atividades Penitenciarias,,Chefe,DFG-12,O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR JONAS PIRES DE CARVALHO, Agente Penitenciario, matricula 42.144-8, para exercer o Cargo em Comissao, Simbolo DFG-12, de Chefe, do Nucleo de Inteligencia gencia no Centro de Detencao Provisoria, da Gerencia de Inteligencia Penitenciaria, da Coordenacao Geral, da Subsecretaria do Sistema Penitenciario, da Secretaria de Estado de Seguranca Publica do Distrito Federal.","Nucleo de Inteligencia gencia no Centro de Detencao Provisoria, da Gerencia de Inteligencia Penitenciaria, da Coordenacao Geral, da Subsecretaria do Sistema Penitenciario",Secretaria de Estado de Seguranca Publica do Distrito Federal,JONAS PIRES DE CARVALHO,42.144-8,Agente Penitenciario,,Chefe,DFG-12,O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR JOSE MUNDIM JUNIOR, Agente Penitenciario, matricula 157.242-3, para exercer o Cargo de Natureza Especial, Simbolo CNE-07, de Diretor, da Escola Penitenciaria, da Subsecretaria taria do Sistema Penitenciario, da Secretaria de Estado de Seguranca Publica do Distrito Federal.","Escola Penitenciaria, da Subsecretaria taria do Sistema Penitenciario",Secretaria de Estado de Seguranca Publica do Distrito Federal,JOSE MUNDIM JUNIOR,157.242-3,,,Diretor,CNE-07,O B-nome I-nome I-nome O O O O O B-matricula O O O O O O O O O O B-simbolo O O B-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR NADIA CIOCCA DE AZEVEDO, matricula 1.401.938-8, para exercer o Cargo em Comissao, Simbolo DFG-12, de Chefe do Nucleo de Imunohematologia, da Gerencia de Laboratorios ratorios da Diretoria Executiva, da Fundacao Hemocentro de Brasilia.",Gerencia de Laboratorios ratorios da Diretoria Executiva,Fundacao Hemocentro de Brasilia,NADIA CIOCCA DE AZEVEDO,1.401.938-8,,,Chefe do Nucleo de Imunohematologia,DFG-12,O B-nome I-nome I-nome I-nome O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR CICERO NUNES ABIORANA, Farmaceutico Bioquimico de Farmacia, matricula 1.439.229-1, para exercer o Cargo em Comissao, Simbolo DFG-09, de Chefe do Nucleo de Catalogacao, da Gerencia de Acoes e Suporte a Assistencia Farmaceutica, da Diretoria de Assistencia sistencia Farmaceutica, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Acoes e Suporte a Assistencia Farmaceutica, da Diretoria de Assistencia sistencia Farmaceutica, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,CICERO NUNES ABIORANA,1.439.229-1,Farmaceutico Bioquimico de Farmacia,,Chefe do Nucleo de Catalogacao,DFG-09,O B-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR VINICIO GOMES DE AGUIAR FILHO para exercer o Cargo de Natureza Especial, cial, Simbolo CNE-07, de Assessor Especial, do Gabinete, da Secretaria de Estado de Saude do Distrito Federal.",Gabinete,Secretaria de Estado de Saude do Distrito Federal,VINICIO GOMES DE AGUIAR FILHO,,,,Assessor Especial,CNE-07,O B-nome I-nome I-nome I-nome I-nome O O O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR KAMEL TANGARI WAZIR, Carreira Medica (Clinica Medica), matricula 190.478-7, para exercer o Cargo em Comissao, Simbolo DFG-07, de Supervisor de Emergencia, da Gerencia rencia de Emergencia, da Diretoria do Hospital Regional da Asa Norte, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia rencia de Emergencia, da Diretoria do Hospital Regional da Asa Norte, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,KAMEL TANGARI WAZIR,190.478-7,Carreira Medica (Clinica Medica),,Supervisor de Emergencia,DFG-07,O B-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR MARCIA SOUSA DOS SANTOS, Enfermeira, matricula 137.328-5, para exercer o Cargo em Comissao, Simbolo DFG-07, de Supervisor de Enfermagem, da Gerencia de Enfermagem, magem, da Diretoria do Hospital Regional da Asa Norte, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Enfermagem, magem, da Diretoria do Hospital Regional da Asa Norte, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,MARCIA SOUSA DOS SANTOS,137.328-5,,,Supervisor de Enfermagem,DFG-07,O B-nome I-nome I-nome I-nome O O O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR ANA LUIZA DE OLIVEIRA DIAS, Auxiliar de Enfermagem, matricula 140.147-5, para exercer o Cargo em Comissao, Simbolo DFA-06, de Assessor Tecnico, da Coordenacao Geral de Saude da Candangolandia, Nucleo Bandeirante, Riacho Fundo e Park Way, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Coordenacao Geral de Saude da Candangolandia, Nucleo Bandeirante, Riacho Fundo e Park Way, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,ANA LUIZA DE OLIVEIRA DIAS,140.147-5,Auxiliar de Enfermagem,,Assessor Tecnico,DFA-06,O B-nome I-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR SALVINA MARQUES SALES, Enfermeira, matricula 180.123-6, para exercer o Cargo go em Comissao, Simbolo DFG-07, de Supervisor de Enfermagem, da Gerencia de Enfermagem, da Diretoria do Hospital Materno Infantil de Brasilia, da Coordenacao Geral de Saude da Asa Sul, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Enfermagem, da Diretoria do Hospital Materno Infantil de Brasilia, da Coordenacao Geral de Saude da Asa Sul, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,SALVINA MARQUES SALES,180.123-6,Enfermeira,,Supervisor de Enfermagem,DFG-07,O B-nome I-nome I-nome O B-cargo_efetivo O O B-matricula O O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR MARCOS PEREIRA DOS SANTOS, Tecnico Administrativo, matricula 1.442.966-7, para exercer o Cargo em Comissao, Simbolo DFG-07, de Supervisor de Emergencia, da Gerencia de Emergencia, da Diretoria do Hospital Regional da Asa Norte, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Gerencia de Emergencia, da Diretoria do Hospital Regional da Asa Norte, da Coordenacao Geral de Saude da Asa Norte, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,MARCOS PEREIRA DOS SANTOS,1.442.966-7,Tecnico Administrativo,,Supervisor de Emergencia,DFG-07,O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR CARLOS AUGUSTO CINELLI AZEVEDO SILVA, Carreira Medica (Anestesiologia), logia), matricula 145.226-6, para exercer o Cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Centro Cirurgico e Obstetrico, da Diretoria do Hospital Regional de Samambaia, da Coordenacao Geral de Saude da Samambaia, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Diretoria do Hospital Regional de Samambaia, da Coordenacao Geral de Saude da Samambaia, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,CARLOS AUGUSTO CINELLI AZEVEDO SILVA,145.226-6,Carreira Medica (Anestesiologia) logia),,Chefe do Nucleo de Centro Cirurgico e Obstetrico,DFG-07,O B-nome I-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O O O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR APARECIDA DE FATIMA LEMES, Carreira Medica (Radiologia), matricula 158.910-5, para exercer o Cargo em Comissao, Simbolo DFG-07, de Chefe da Unidade de Radiologia e Imagenologia, da Diretoria do Hospital Regional de Samambaia, da Coordenacao nacao Geral de Saude de Samambaia, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Diretoria do Hospital Regional de Samambaia, da Coordenacao nacao Geral de Saude de Samambaia, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,APARECIDA DE FATIMA LEMES,158.910-5,Carreira Medica (Radiologia),DFG-07,Chefe da Unidade de Radiologia e Imagenologia,,O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-matricula_SIAPE O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
10_193.17.9.2013,193,17.9.2013,Ato_Nomeacao_Comissionado,"NOMEAR FRANCISCO CARLOS E SILVA, Agente de Portaria, matricula 124.881-2, para exercer o Cargo em Comissao, Simbolo DFG-07, de Chefe do Nucleo de Material e Patrimonio, da Diretoria Administrativa, da Coordenacao Geral de Saude da Samambaia, da Subsecretaria de Atencao a Saude, da Secretaria de Estado de Saude do Distrito Federal.","Coordenacao Geral de Saude da Samambaia, da Subsecretaria de Atencao a Saude",Secretaria de Estado de Saude do Distrito Federal,FRANCISCO CARLOS E SILVA,124.881-2,Agente de Portaria,,Chefe do Nucleo de Material e Patrimonio,DFG-07,O B-nome I-nome I-nome I-nome O B-cargo_efetivo I-cargo_efetivo I-cargo_efetivo O O B-matricula O O O O O O O O O B-simbolo O O B-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado I-cargo_comissionado O O O O O O B-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao I-hierarquia_lotacao O O B-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao I-orgao O
